"Project","MethodIndex","Method","Count","Tests"
"junit4","1","org.junit.runner.Computer.getSuite(RunnerBuilder,Class<?>[])","134","org.junit.tests.running.methods.ExpectedTest.unexpected [],org.junit.runner.notification.RunNotifierTest.wrapIfNotThreadSafeShouldWrapNonThreadSafeListeners [],junit.tests.framework.TestListenerTest.testError [],junit.tests.framework.DoublePrecisionAssertTest.testAssertNaNEqualsFails [],org.junit.tests.manipulation.SortableTest$TestClassRunnerIsSortable.sortingForwardWorksOnTestClassRunner [],org.junit.tests.manipulation.OrderWithTest$TestClassRunnerIsOrderableViaOrderWith.orderingBackwardWorksOnSuite [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariablesAbound [],org.junit.tests.running.methods.AnnotationTest.testRunAllAfterClassesRegardless [],org.junit.tests.experimental.theories.runner.WithOnlyTestAnnotations.honorExpected [],org.junit.tests.experimental.theories.runner.WithAutoGeneratedDataPoints.shouldAutomaticallyGenerateEnumDataPoints [],junit.tests.extensions.ActiveTestTest.testActiveTest [],org.junit.tests.running.classes.ParameterizedTestTest.beforeParamAndAfterParamAreRun [],org.junit.experimental.categories.CategoryTest.testCount [],org.junit.tests.running.classes.ParameterizedTestTest.runsEveryTestOfArray [],org.junit.tests.validation.FailedConstructionTest.failedConstructionIsTestFailure [],org.junit.rules.TemporaryFolderUsageTest.newFolderThrowsIllegalStateExceptionIfCreateWasNotInvoked [],org.junit.tests.experimental.AssumptionTest.failingAssumptionInBeforeClassIgnoresClass [],org.junit.tests.experimental.theories.runner.SuccessfulWithDataPointFields$PositiveIntsWithMethodParams.haveAPostiveSquare [],org.junit.runners.parameterized.TestWithParametersTest.cannotBeCreatedWithoutTestClass [],org.junit.tests.assertion.AssertionTest.arraysDifferentLengthDifferingAtEndAndExpectedArrayLongerMessage [],org.junit.tests.manipulation.SingleMethodTest.classesWithSuiteMethodsAreFiltered [],org.junit.tests.running.classes.ParameterizedTestTest.beforeAndAfterClassAreRun [],org.junit.tests.experimental.max.DescriptionTest.parseClass_whenCantParse [],org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest.shouldReturnOnlyTheNamedFieldDataPoints [],org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testBeforeAndAfterClass [],org.junit.tests.assertion.AssertionTest.multiDimensionalArraysDeclaredAsOneDimensionalAreEqual [],org.junit.rules.RuleMemberValidatorTest.rejectClassRuleThatReturnsImplementationOfMethodRule [],org.junit.rules.StopwatchTest.succeeded [],org.junit.tests.manipulation.FilterTest.intersectionText [],org.junit.tests.experimental.theories.runner.UnsuccessfulWithDataPointFields.canRunTheories [],org.junit.tests.listening.RunnerTest.oldTestCount [],org.junit.rules.RuleMemberValidatorTest.rejectClassRuleThatIsImplementationOfMethodRule [],org.junit.tests.assertion.AssertionTest.assertThrowsSuppliesACoherentErrorMessageUponTypeMismatch [],org.junit.rules.RuleMemberValidatorTest.rejectMethodStaticMethodRule [],junit.tests.framework.NoArgTestCaseTest.testNothing [],org.junit.tests.experimental.max.MaxStarterTest.preferFast [],org.junit.experimental.categories.JavadocTest.slowTests [],org.junit.runners.model.TestClassTest.presentAnnotationIsAvailable [],org.junit.tests.running.classes.SuiteTest.suiteClassDoesNotNeedToBePublic [],org.junit.rules.TemporaryFolderUsageTest.newFolderWithPathContainingFileSeparatorCreatesDirectories [],junit.tests.framework.FloatAssertTest.testAssertPosInfinityNotEqualsNegInfinity [],org.junit.rules.TestRuleTest.ignoreNonRules [],org.junit.runners.parameterized.ParameterizedNamesTest.parameterizedTestsWithSpecialCharsInName [],org.junit.tests.experimental.theories.runner.WithOnlyTestAnnotations.honorTimeout [],org.junit.experimental.categories.CategoryFilterFactoryTest.shouldThrowException [],org.junit.samples.ListTest.testCopy [],org.junit.tests.assertion.AssertionTest.assertThrowsIncludesAnInformativeDefaultMessage [],org.junit.experimental.categories.CategoryTest.sameAsNoIncludeCategoryAnnotation [],org.junit.runner.notification.RunNotifierTest.notifiesSecondListenerIfFirstThrowsException [],org.junit.internal.StackTracesTest.getTrimmedStackForJUnit4TestFailingInBeforeMethod [],org.junit.rules.DisableOnDebugTest.whenRunWithoutDebugFlagsTestShouldPass [],org.junit.tests.running.methods.TestMethodTest.compatibility [],org.junit.tests.running.core.CommandLineTest.runTwoClassesAsArray [],org.junit.tests.assertion.AssertionTest.oneDimensionalBooleanArraysAreNotEqual [],org.junit.tests.running.classes.SuiteTest.whatHappensWhenASuiteHasACycle [],org.junit.tests.experimental.theories.runner.FailingDataPointMethods.shouldFailFromExceptionsInSingleDataPointMethods [],org.junit.validator.AnnotationsValidatorTest.validatorIsCalledForAField [],org.junit.tests.running.classes.ParameterizedTestTest.beforeParamAndAfterParamValidationNumberOfParameters [],org.junit.tests.manipulation.SingleMethodTest.parameterizedBeforeClass [],org.junit.experimental.categories.CategoryFilterFactoryTest.shouldCreateFilter [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnTheTheory [],org.junit.rules.RuleMemberValidatorTest.acceptNonStaticTestRule [],org.junit.runner.notification.ConcurrentRunNotifierTest.realUsage [],org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.getDataPointsFromArrayMethodInSpiteOfMalformedness [],org.junit.tests.listening.TextListenerTest.testSuccess [],org.junit.tests.junit3compatibility.ForwardCompatibilityPrintingTest.testError [],org.junit.internal.matchers.StacktracePrintingMatcherTest.succeedsWhenInnerMatcherSucceeds [],org.junit.rules.TimeoutRuleTest.nullTimeUnit [],org.junit.rules.TestRuleTest.testRuleOrderingWithMethodRule [],org.junit.rules.TempFolderRuleTest.recursiveDeleteFolderWithOneRandomElement [],org.junit.tests.manipulation.SortableTest$TestClassRunnerIsSortable.sortingBackwardWorksOnTestClassRunner [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnWildcardUpperBoundOnTheoryParm [],org.junit.rules.DisableOnDebugTest.whenRunWithPreJava5DebugArgumentsInReverseOrderTestShouldFail [],junit.tests.framework.AssertTest.testFail [],org.junit.tests.junit3compatibility.JUnit4TestAdapterTest.testJUnit4SuiteThatContainsJUnit3SuiteClass [],org.junit.tests.assertion.AssertionTest.oneDimensionalFloatArraysAreNotEqual [],org.junit.tests.running.classes.ParentRunnerFilteringTest.testRunSuiteFiltering [],org.junit.tests.running.classes.ParentRunnerTest.assertionErrorAtParentLevelTest [],org.junit.experimental.categories.CategoryTest.noIncludeCategoryAnnotation [],org.junit.runner.FilterFactoriesTest.shouldThrowExceptionIfNotInstantiable [],org.junit.runner.notification.RunNotifierTest.addAndRemoveWithNonThreadSafeListener [],org.junit.rules.DisableOnDebugTest.givenPreJava5DebugArgumentsIsDebuggingShouldReturnTrue [],junit.tests.framework.ComparisonFailureTest.testConnection [],org.junit.tests.assertion.AssertionTest.bigDecimalsNotEqual [],org.junit.tests.assertion.AssertionTest.twoDimensionalArraysDifferentInnerLengthNotEqual [],org.junit.tests.experimental.max.MaxStarterTest.junit3TestsAreRunOnce [],org.junit.tests.running.classes.ThreadsTest.currentThreadInterruptedStatusIsClearedAfterEachTestExecution [],org.junit.experimental.categories.CategoriesAndParameterizedTest.doesNotRunTestsWithoutCategory [],org.junit.tests.experimental.theories.internal.ParameterizedAssertionErrorTest.equalParameterizedAssertionErrorsHaveSameToString [],org.junit.tests.description.SuiteDescriptionTest.equalsIsCorrect [],org.junit.tests.experimental.theories.internal.ParameterizedAssertionErrorTest.buildParameterizedAssertionError [],org.junit.runners.parameterized.TestWithParametersTest.isNotEqualToTestWithDifferentParameters [],org.junit.tests.experimental.theories.runner.UnsuccessfulWithDataPointFields.theoriesMustBePublic [],org.junit.tests.experimental.theories.runner.WithParameterSupplier.shouldRejectSuppliersWithUnknownConstructors [],org.junit.tests.experimental.parallel.ParallelClassTest.testsRunInParallel [],org.junit.tests.assertion.AssertionTest.booleansNotEqual [],org.junit.tests.manipulation.OrderableTest$TestOrderableClassRunnerIsSortable.orderingorwardWorksOnTestClassRunner [],org.junit.rules.TestRuleTest.methodRuleIsIntroducedAndEvaluatedOnSubclass [],org.junit.rules.TimeoutRuleTest.longTimeout [],org.junit.rules.TempFolderRuleTest.incorrectUsageWithoutApplyingTheRuleShouldNotPolluteTheCurrentWorkingDirectory [],org.junit.tests.running.classes.SuiteTest.suiteShouldBeOKwithNonDefaultConstructor [],org.junit.tests.junit3compatibility.SuiteMethodTest.suiteIsUsedWithJUnit4Classes [],junit.tests.runner.TextRunnerTest.testError [],org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest.beforeClassShouldNotRunWhenWholeClassIsIgnored [],org.junit.tests.assertion.AssertionTest.assertThrowsIncludesTheSpecifiedMessage [],org.junit.tests.assertion.AssertionTest.nullMessageDisappearsWithAssertEquals [],org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.shouldFilterOutNullElementsFromDataPointArrays [],junit.tests.extensions.RepeatedTestTest.testRepeatedOnce [],org.junit.tests.assertion.AssertionTest.arraysWithNullElementEqual [],org.junit.rules.TempFolderRuleTest.subFolderIsDeleted [],org.junit.tests.assertion.MultipleFailureExceptionTest.assertEmptyRethrowsSingleRuntimeException [],org.junit.rules.TestRuleTest.methodValidateWrongTypedField [],org.junit.tests.experimental.max.DescriptionTest.parseClassAndMethodWithAnnotations [],org.junit.tests.manipulation.SortableTest$TestClassRunnerIsSortable.sortingForwardWorksOnSuite [],org.junit.tests.experimental.theories.TestedOnSupplierTest.descriptionStatesParameterName [],org.junit.tests.manipulation.SingleMethodTest.filteringAffectsPlan [],org.junit.tests.assertion.AssertionTest.notSameWithMessage [],org.junit.tests.running.core.CommandLineTest.runATest [],org.junit.rules.TemporaryFolderUsageTest.newRandomFileIsCreatedUnderRootFolder [],junit.tests.runner.ResultTest.testRunFailureResultCanBeSerialised [],org.junit.tests.assertion.AssertionTest.stringsNotEqual [],org.junit.rules.TemporaryFolderUsageTest.newFileThrowsIllegalStateExceptionIfCreateWasNotInvoked [],org.junit.samples.ListTest.removeAll [],org.junit.experimental.categories.CategoryValidatorTest.errorIsAddedWhenCategoryIsUsedWithBefore [],org.junit.rules.TestWatcherTest$CallbackArguments.deprecatedSkipped [],junit.tests.extensions.ExtensionTest.testRunningErrorInTestSetup [],junit.tests.runner.ResultTest.testRunSuccessResultCanBeSerialised [],org.junit.samples.money.MoneyTest.testBagNegate [],org.junit.internal.runners.ErrorReportingRunnerTest.cannotCreateWithNullClass2 [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnArrayTypeOnTheoryParm [],org.junit.experimental.categories.MultiCategoryTest.inheritanceAllIncluded [],org.junit.tests.running.methods.AnnotationTest.testOrderingOfInheritance [],org.junit.rules.DisableOnDebugTest.givenArgumentsWithoutDebugFlagsIsDebuggingShouldReturnFalse [],org.junit.tests.running.methods.ExpectedTest.expectsAssumptionViolatedException []"
"junit4","2","org.junit.runners.model.TestClass.getOnlyConstructor()","82","org.junit.tests.running.methods.ExpectedTest.noneThrown [],org.junit.rules.TempFolderRuleTest.recursiveDeleteFolderWithOneRandomElement [],org.junit.rules.RuleChainTest.whenRuleChainHasNullRuleTheStacktraceShouldPointToIt [],org.junit.runners.model.FrameworkFieldTest.cannotBeCreatedWithoutUnderlyingField [],org.junit.internal.builders.AnnotatedBuilderTest.memberClassDeepInsideAnnotatedTopLevelClass_isRunWithTopLevelRunner [],org.junit.rules.MethodRulesTest.runsMethodRuleThatIsReturnedByMethod [],org.junit.runners.parameterized.TestWithParametersTest.doesNotAllowToModifyProvidedParameters [],org.junit.validator.AnnotationsValidatorTest.validatorIsCalledForAClass [],org.junit.runners.model.TestClassTest.isNotEqualToTestClassThatWrapsADifferentJavaClass [],org.junit.tests.experimental.theories.runner.SuccessfulWithDataPointFields$HasATwoParameterTheory.allIntsAreEqual [],org.junit.tests.experimental.max.MaxStarterTest.preferNewTestsOverTestsThatFailed [],org.junit.tests.assertion.AssertionTest.stringNullAndNullWorksToo [],org.junit.tests.running.classes.ParentRunnerTest.assumptionViolatedAtParentLevel [],org.junit.rules.TemporaryFolderUsageTest.canSetTheBaseFileForATemporaryFolder [],org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testInvalidMethod [],org.junit.tests.experimental.theories.runner.WithDataPointMethod.mutableObjectsAreCreatedAfresh [],org.junit.tests.running.classes.ParameterizedTestTest.multipleParametersBeforeParamAndAfterParamAreRun [],org.junit.tests.deprecated.JUnit4ClassRunnerTest.runWithOldJUnit4ClassRunnerAndBadConstructor [],org.junit.tests.running.methods.AnnotationTest.testSetup [],org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest.shouldReturnOnlyTheNamedFieldDataPoints [],org.junit.tests.experimental.max.MaxStarterTest.rememberOldRuns [],org.junit.tests.running.methods.AnnotationTest.testTwoTests [],org.junit.tests.running.methods.AnnotationTest.testNonStaticOneTimeSetup [],org.junit.internal.runners.statements.ExpectExceptionTest.whenExpectingAssumptionViolatedExceptionStatementsThrowingSubclassShouldPass [],org.junit.tests.manipulation.FilterableTest.testFilterInRunnerConstructor [],org.junit.rules.StopwatchTest.succeeded [],org.junit.tests.assertion.AssertionTest.assertNotEqualsConsidersDeltaCorrectly [],org.junit.tests.experimental.theories.runner.SuccessfulWithDataPointFields$BeforeAndAfterOnSameInstance.stringsAreOK [],org.junit.tests.experimental.max.MaxStarterTest.preferNewTests [],org.junit.tests.junit3compatibility.OldTestClassAdaptingListenerTest.addFailureDelegatesToNotifier [],org.junit.tests.description.TestDescriptionTest.equalsIsTrueForSameNameAndNoExplicitUniqueId [],org.junit.tests.experimental.max.MaxStarterTest.correctErrorFromMalformedTest [],org.junit.tests.assertion.AssertionTest.longsNotEqual [],org.junit.experimental.categories.JavadocTest.slowTests [],org.junit.tests.experimental.theories.runner.UnsuccessfulWithDataPointFields.theoryClassMethodsShowUp [],org.junit.tests.running.methods.ExpectedTest.expectsSuperclass [],org.junit.tests.running.classes.ParameterizedTestTest.testsAreNotExecutedWhenAssumptionInParametersMethodFails [],org.junit.tests.assertion.AssertionTest.assertThatIncludesDescriptionOfTestedValueInErrorMessage [],org.junit.tests.junit3compatibility.SuiteMethodTest.makeSureSuiteIsCalled [],org.junit.tests.assertion.AssertionTest.assertNotEqualsWorksWithPrimitiveTypes [],org.junit.tests.manipulation.FilterTest.intersectSelf [],org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testException [],org.junit.rules.TestRuleTest.validatePrivateRule [],org.junit.rules.ClassRulesTest.methodRuleIsAppliedOnce [],org.junit.runners.model.TestClassTest.annotatedMethodValues [],org.junit.runners.parameterized.TestWithParametersTest.isNotEqualToTestWithDifferentName [],org.junit.tests.assertion.AssertionTest.floatsNotEqual [],org.junit.internal.StackTracesTest.getTrimmedStackWithSuppressedExceptions [],org.junit.tests.assertion.AssertionTest.nullMessageDisappearsWithAssertEquals [],org.junit.tests.manipulation.OrderableTest$TestClassRunnerIsOrderable.orderingForwardWorksOnSuite [],org.junit.experimental.categories.MultiCategoryTest.inheritanceAnyAll [],org.junit.tests.description.SuiteDescriptionTest.hashCodeIsReasonable [],org.junit.validator.AnnotationValidatorFactoryTest.exceptionWhenAnnotationValidatorCantBeCreated [],org.junit.experimental.categories.CategoryTest.sameAsNoIncludeCategoryAnnotation [],org.junit.runners.RuleContainerTest.testRuleAroundMethodRule [],org.junit.rules.TestRuleTest.methodOnlyApplyOnceEvenIfImplementsBothInterfaces [],org.junit.tests.description.AnnotatedDescriptionTest.characterizeCreatingMyOwnAnnotation [],org.junit.tests.junit3compatibility.ClassRequestTest.noSuiteMethodIfMethodPrivate [],org.junit.rules.MethodRulesTest.ruleIsIntroducedAndEvaluatedOnSubclass [],org.junit.internal.runners.statements.ExpectExceptionTest.whenExpectingAssumptionViolatedExceptionStatementsThrowingDifferentExceptionShouldFail [],org.junit.tests.experimental.theories.PotentialAssignmentTest.shouldIncludeFailureInDescriptionIfToStringFails [],org.junit.rules.MethodRulesTest.validatePrivateRule [],org.junit.tests.assertion.AssertionTest.oneDimensionalBooleanArraysAreNotEqual [],org.junit.rules.TestRuleTest.useCustomMethodRule [],org.junit.tests.listening.TestListenerTest.reportsFailureOfListener [],org.junit.rules.DisableOnDebugTest.whenRunWithPreJava5DebugArgumentsTestShouldFail [],org.junit.internal.matchers.StacktracePrintingMatcherTest.assertThatIncludesStacktrace [],org.junit.tests.experimental.max.MaxStarterTest.maxShouldSkipMalformedJUnit38Classes [],org.junit.tests.experimental.max.MaxStarterTest.preferRecentlyFailed [],org.junit.rules.TestWatcherTest$CallbackArguments.deprecatedSkipped [],org.junit.experimental.categories.MultiCategoryTest.inheritanceAllAny [],org.junit.rules.StopwatchTest.runtimeAfterTestShouldReturnRunDuration [],org.junit.samples.money.MoneyTest.testBagNegate [],org.junit.tests.manipulation.SingleMethodTest.parameterizedFilterToSingleMethod [],org.junit.tests.manipulation.OrderableTest$UnOrderableRunnersAreHandledWithoutCrashing.unOrderablesAreHandledWithoutCrashing [],org.junit.tests.running.methods.InheritedTestTest.subclassWithOnlyInheritedTestsRuns [],org.junit.tests.manipulation.OrderableTest$TestClassRunnerIsOrderableWithSuiteMethod.orderingForwardWorksOnTestClassRunner [],org.junit.rules.RuleMemberValidatorTest.acceptMethodNonStaticTestRule [],org.junit.tests.manipulation.FilterTest.intersectAll [],org.junit.tests.assertion.AssertionTest.arraysDifferAtElement1withMessage [],org.junit.tests.running.classes.ParameterizedTestTest.failuresAddedForBadTestMethod [],org.junit.rules.RuleMemberValidatorTest.rejectStaticTestRule []"
"junit4","3","org.junit.internal.builders.JUnit4Builder.runnerForClass(Class<?>)","65","org.junit.tests.assertion.AssertionTest.sameWithMessage [],org.junit.rules.TemporaryFolderRuleAssuredDeletionTest.byDefaultTestDoesNotFailWhenCreatedFolderCannotBeDeleted [],org.junit.internal.runners.statements.ExpectExceptionTest.whenExpectingAssumptionViolatedExceptionStatementsPassingShouldFail [],org.junit.tests.manipulation.OrderWithTest$TestClassRunnerIsOrderableWithSuiteMethod.orderingBackwardWorksOnTestClassRunner [],org.junit.internal.builders.AnnotatedBuilderTest.memberClassDeepInsideAnnotatedTopLevelClass_isRunWithTopLevelRunner [],org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testUseGlobalCache [],org.junit.tests.junit3compatibility.JUnit4TestAdapterTest.testJUnit4Suite [],org.junit.tests.experimental.max.JUnit38SortingTest.preferRecentlyFailed38Test [],org.junit.rules.DisableOnDebugTest.givenPostJava5DebugArgumentsIsDebuggingShouldReturnTrue [],org.junit.tests.running.methods.TestMethodTest.ignoreRunner [],org.junit.tests.assertion.AssertionTest.twoDimensionalArraysDifferentInnerLengthNotEqual [],org.junit.tests.validation.ValidationTest.nonStaticBeforeClass [],org.junit.tests.junit3compatibility.InitializationErrorForwardCompatibilityTest.generatedErrorTestsMatchUp [],org.junit.rules.TestRuleTest.beforesAndAfters [],org.junit.tests.deprecated.JUnit4ClassRunnerTest.runWithOldJUnit4ClassRunnerAndBadConstructor [],org.junit.tests.experimental.max.MaxStarterTest.rememberOldRuns [],org.junit.tests.running.classes.ParameterizedTestTest.usesParametersRunnerFactoryThatWasSpecifiedByAnnotation [],org.junit.internal.runners.statements.ExpectExceptionTest.whenExpectingAssumptionViolatedExceptionStatementsThrowingSubclassShouldPass [],org.junit.rules.StopwatchTest.succeeded [],org.junit.runners.model.TestClassTest.identifiesPublicModifier [],org.junit.tests.running.methods.TimeoutTest.infiniteLoop [],org.junit.tests.experimental.theories.runner.WithParameterSupplier.shouldRejectSuppliersWithUnknownConstructors [],org.junit.rules.TemporaryFolderRuleAssuredDeletionTest.testFailsWhenCreatedFolderCannotBeDeletedButDeletionIsAssured [],org.junit.experimental.categories.JavadocTest.slowTests [],org.junit.internal.StackTracesTest.getTrimmedStackForJUnit4TestFailingInTestRule [],org.junit.tests.assertion.AssertionTest.twoDimensionalArraysConvertedToStringCorrectly [],org.junit.tests.running.methods.AnnotationTest.testFieldsShadowFieldsFromParent [],org.junit.tests.assertion.AssertionTest.assertNotEqualsWorksWithPrimitiveTypes [],org.junit.rules.TempFolderRuleTest.incorrectUsageWithoutApplyingTheRuleShouldNotPolluteTheCurrentWorkingDirectory [],org.junit.tests.assertion.AssertionTest.objectsNotEquals [],junit.tests.runner.ResultTest.testRunAssumptionFailedResultCanBeSerialised [],org.junit.rules.ClassRulesTest.methodRuleIsAppliedOnce [],org.junit.experimental.categories.CategoryTest.testCountWithMultipleExcludeFilter [],org.junit.tests.assertion.AssertionTest.floatsNotEqual [],org.junit.tests.experimental.theories.internal.AllMembersSupplierTest.dataPointsArrayFieldMayContainNullValue [],org.junit.runners.model.TestClassTest.hasHashCodeWithoutJavaClass [],org.junit.experimental.categories.MultiCategoryTest.inheritanceAnyAll [],org.junit.tests.running.classes.ParentRunnerFilteringTest.testCountClassFiltering [],org.junit.tests.experimental.theories.internal.AllMembersSupplierTest.dataPointsCollectionFieldsShouldBeRecognized [],org.junit.tests.experimental.AssumptionTest.assumptionsWithMessage [],org.junit.tests.manipulation.SortableTest$TestClassRunnerIsSortable.sortingForwardWorksOnSuite [],org.junit.tests.experimental.theories.TestedOnSupplierTest.descriptionStatesParameterName [],org.junit.tests.running.methods.AnnotationTest.testTestInheritance [],org.junit.tests.experimental.theories.internal.AllMembersSupplierTest.dataPointsArrayMethodMayContainNullValue [],org.junit.tests.description.TestDescriptionTest.equalsIsFalseForSameNameAndDifferentUniqueId [],org.junit.runners.parameterized.TestWithParametersTest.isEqualToTestWithSameNameAndTestClassAndParameters [],org.junit.runner.notification.RunNotifierTest.addAndRemoveWithThreadSafeListener [],org.junit.tests.experimental.theories.runner.WithDataPointMethod.pickUpDataPointMethods [],org.junit.tests.running.methods.AnnotationTest.testStaticFieldsCanBeTreatedAsShadowed [],org.junit.tests.assertion.AssertionTest.oneDimensionalBooleanArraysAreNotEqual [],org.junit.rules.TemporaryFolderUsageTest.newRandomFileIsCreatedUnderRootFolder [],org.junit.tests.experimental.AssumptionTest.assumeNotNullPasses [],junit.tests.runner.ResultTest.testRunFailureResultCanBeSerialised [],org.junit.tests.experimental.AssumptionTest.failedAssumptionsMeanPassing [],org.junit.tests.experimental.theories.runner.UnsuccessfulWithDataPointFields.nullsUsedUnlessProhibited [],org.junit.rules.ExternalResourceRuleTest.externalResourceGeneratesCorrectSequence [],org.junit.runner.FilterOptionIntegrationTest.shouldIncludeSomeTests [],org.junit.runners.model.TestClassTest.isNotEqualToNull [],org.junit.rules.RuleMemberValidatorTest.acceptMethodRule [],org.junit.tests.assertion.AssertionTest.arraysExpectedNullMessage [],org.junit.tests.manipulation.FilterTest.intersectAll [],org.junit.rules.ClassRulesTest.classRulesModifiableList [],org.junit.runners.model.FrameworkMethodTest.presentAnnotationIsAvailable [],org.junit.internal.builders.AnnotatedBuilderTest.annotatedMemberClassInsideAnnotatedTopLevelClass_isRunWithOwnRunner [],org.junit.tests.running.methods.TestMethodTest.dontValidateShadowedMethods []"
