"Project","MethodIndex","Method","Count","Tests"
"junit4","1","junit.framework.TestResult.cloneListeners()","334","junit.tests.extensions.ActiveTestTest.testActiveRepeatedTest1 [],junit.tests.extensions.ActiveTestTest.testActiveRepeatedTest [],junit.tests.extensions.ActiveTestTest.testActiveTest []"
"junit4","2","org.junit.runner.Description.formatDisplayName(String,String)","123","org.junit.tests.running.methods.ExpectedTest.unexpected [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnTheoryParm [],org.junit.rules.DisableOnDebugTest.whenRunWithPostJava5DebugArgumentsTestShouldFail [],org.junit.rules.RuleChainTest.executeRulesInCorrectOrder [],org.junit.tests.running.core.SystemExitTest.failureCausesExitCodeOf1 [],org.junit.validator.AnnotationsValidatorTest.validatorIsCalledForAClass [],org.junit.internal.ChecksTest.notNullWithMessageShouldThrowOnNullValues [],org.junit.tests.experimental.theories.runner.WithAutoGeneratedDataPoints.shouldNotAutogenerateEnumDataPointsWhenSpecificDataPointGiven [],org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.shouldFilterOutNullSingleDataPoints [],org.junit.tests.experimental.theories.runner.WithOnlyTestAnnotations.honorExpected [],org.junit.tests.running.classes.SuiteTest.ensureInheritedTestIsRun [],org.junit.tests.validation.FailedConstructionTest.failedConstructionIsTestFailure [],org.junit.tests.manipulation.SingleMethodTest.classesWithSuiteMethodsAreFiltered [],org.junit.tests.listening.RunnerTest.testFinished [],org.junit.tests.manipulation.SingleMethodTest.eliminateUnnecessaryTreeBranches [],org.junit.tests.experimental.max.DescriptionTest.parseClass_whenCantParse [],org.junit.internal.runners.ErrorReportingRunnerTest.givenInvalidTestClassErrorAsCause [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnParameterizedTheoryParm [],org.junit.tests.experimental.theories.runner.TypeMatchingBetweenMultiDataPointsMethod.pickUpMultiPointDataPointMethods [],org.junit.runner.OrderWithValidatorTest.noErrorIsAddedForTestWithoutValdationErrors [],org.junit.experimental.categories.CategoriesAndParameterizedTest.runsTestMethodWithCategory [],org.junit.tests.listening.RunnerTest.oldTestCount [],org.junit.internal.matchers.StacktracePrintingMatcherTest.failsWhenInnerMatcherFails [],org.junit.tests.listening.TestListenerTest.failingListener [],org.junit.validator.PublicClassValidatorTest.acceptsPublicClass [],org.junit.tests.junit3compatibility.SuiteMethodTest.makeSureSuiteIsCalled [],org.junit.tests.manipulation.FilterTest.intersectSelf [],org.junit.internal.runners.ErrorReportingRunnerTest.cannotCreateWithNullClass [],org.junit.tests.junit3compatibility.JUnit4TestAdapterTest.testJUnit3Suite [],org.junit.runner.notification.SynchronizedRunListenerTest.hashCodeDelegates [],org.junit.rules.MethodRulesTest.callsMethodReturningRuleOnlyOnce [],org.junit.rules.ClassRulesTest.methodCustomRuleIsAppliedOnce [],org.junit.tests.running.core.JUnitCoreReturnsCorrectExitCodeTest.failureCausesExitCodeOf1 [],org.junit.rules.ClassRulesTest.testCallMethodOnlyOnceRule [],org.junit.tests.description.AnnotatedDescriptionTest.getAnnotationsReturnsAllAnnotations [],org.junit.tests.running.methods.TestMethodTest.constructorParameter [],org.junit.rules.BlockJUnit4ClassRunnerOverrideTest.overrideRulesMethod [],org.junit.rules.MethodRulesTest.validateWrongTypedFieldInSuperclass [],org.junit.rules.MethodRulesTest.useCustomMethodRule [],org.junit.experimental.categories.MultiCategoryTest.inheritanceAnyAll [],org.junit.tests.experimental.theories.runner.WithDataPointMethod.ignoreDataPointMethodsWithWrongTypes [],org.junit.tests.description.TestDescriptionTest.equalsIsFalseForNonTestDescription [],org.junit.tests.running.methods.TestMethodTest.compatibility [],org.junit.rules.MethodRulesTest.ruleIsIntroducedAndEvaluatedOnSubclass [],org.junit.rules.MethodRulesTest.ruleIsIntroducedAndEvaluated [],org.junit.runners.CustomBlockJUnit4ClassRunnerTest.exceptionsFromMethodBlockMustNotResultInUnrootedTests [],org.junit.tests.validation.BadlyFormedClassesTest.badBeforeMethodWithLegacyRunner [],org.junit.tests.listening.TestListenerTest.reportsFailureOfListener [],org.junit.internal.builders.AnnotatedBuilderTest.memberClassDeepInsideAnnotatedMemberClass_isRunWithParentMemberClassRunner [],org.junit.tests.running.classes.SuiteTest.whatHappensWhenASuiteHasACycle [],org.junit.runner.notification.SynchronizedRunListenerTest.toStringDelegates [],org.junit.runner.JUnitCoreTest.shouldAddFailuresToResult [],org.junit.internal.ChecksTest.notNullShouldThrowOnNullValues [],org.junit.tests.experimental.theories.runner.TypeMatchingBetweenMultiDataPointsMethod.ignoreWrongTypedDataPointsMethod [],org.junit.tests.running.core.JUnitCoreReturnsCorrectExitCodeTest.successCausesExitCodeOf0 [],org.junit.tests.running.classes.RunWithTest.run [],org.junit.tests.experimental.theories.runner.FailingDataPointMethods.shouldFailFromExceptionsInDataPointArrayMethods [],org.junit.internal.runners.ErrorReportingRunnerTest.cannotCreateWithoutClass [],org.junit.tests.manipulation.SingleMethodTest.parameterizedBeforeClass [],org.junit.tests.validation.ValidationTest.initializationErrorIsOnCorrectClass [],org.junit.rules.ClassRulesTest.ruleIsIntroducedAndEvaluatedOnSubclass [],org.junit.internal.ChecksTest.notNullWithNullMessageShouldThrowOnNullValues [],org.junit.runner.RequestTest.createsADescriptionWithANameForClasses [],org.junit.rules.ClassRulesTest.classRulesModifiableList [],org.junit.tests.running.classes.UseSuiteAsASuperclassTest.ensureTestsAreRun [],org.junit.tests.running.methods.TestMethodTest.dontValidateShadowedMethods [],org.junit.rules.TemporaryFolderRuleAssuredDeletionTest.byDefaultTestDoesNotFailWhenCreatedFolderCannotBeDeleted [],org.junit.tests.experimental.max.DescriptionTest.usesPassedInClassObject [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnWildcardUpperBoundOnTheoryParm [],org.junit.tests.experimental.max.DescriptionTest.createSuiteDescription_whenZeroLength [],org.junit.internal.builders.AnnotatedBuilderTest.memberClassDeepInsideAnnotatedTopLevelClass_isRunWithTopLevelRunner [],org.junit.rules.MethodRulesTest.runsMethodRuleThatIsReturnedByMethod [],org.junit.internal.runners.ErrorReportingRunnerTest.cannotCreateWithNullClasses [],org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.getDataPointsFromArray [],org.junit.tests.experimental.max.JUnit38SortingTest.preferRecentlyFailed38Test [],org.junit.tests.manipulation.SingleMethodTest.nonexistentMethodCreatesFailure [],org.junit.rules.DisableOnDebugTest.givenPostJava5DebugArgumentsIsDebuggingShouldReturnTrue [],org.junit.rules.DisableOnDebugTest.givenPreJava5DebugArgumentsIsDebuggingShouldReturnTrue [],org.junit.validator.AnnotationsValidatorTest.validatorIsCalledForAMethod [],org.junit.tests.listening.ListenerTest.notifyListenersInTheOrderInWhichTheyAreAdded [],org.junit.experimental.categories.CategoriesAndParameterizedTest.doesNotRunTestsWithoutCategory [],org.junit.tests.validation.ValidationTest.nonStaticBeforeClass [],org.junit.rules.ClassRulesTest.ruleIsAppliedOnce [],org.junit.tests.junit3compatibility.AllTestsTest.someUsefulDescription [],org.junit.rules.ClassRulesTest.classRulesModifiableListEmpty [],org.junit.internal.builders.AnnotatedBuilderTest.topLevelTestClassWithoutAnnotation_isRunWithDefaultRunner [],org.junit.tests.running.classes.SuiteTest.suiteTestCountIsCorrect [],org.junit.tests.experimental.theories.PotentialAssignmentTest.shouldReturnGivenValue [],org.junit.rules.ClassRulesTest.customRuleIsAppliedOnce [],org.junit.tests.running.classes.SuiteTest.beforeAndAfterClassRunOnSuite [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnWildcardLowerBoundOnTheoryParm [],org.junit.tests.junit3compatibility.OldTestClassAdaptingListenerTest.addFailureDelegatesToNotifier [],org.junit.tests.experimental.theories.runner.WithDataPointMethod.ignoreDataPointMethodsWithoutAnnotation [],org.junit.tests.running.classes.SuiteTest.ensureTestIsRun [],org.junit.tests.running.classes.parent.ParentRunnerClassLoaderTest.testClassRuleAccessToClassInAnotherClassLoader [],org.junit.tests.running.methods.ExpectedTest.expectsSuperclass [],org.junit.tests.junit3compatibility.SuiteMethodTest.descriptionAndRunNotificationsAreConsistent [],org.junit.runner.OrderWithValidatorTest.errorIsAddedWhenTestAnnotatedWithFixMethodOrder [],org.junit.tests.junit3compatibility.SuiteMethodTest.suiteIsUsedWithJUnit4Classes [],org.junit.rules.ClassRulesTest.classRuleOrderingDefault [],org.junit.rules.ClassRulesTest.usesFieldAndMethodRule [],org.junit.tests.description.SuiteDescriptionTest.hashCodeIsReasonable [],org.junit.runner.notification.SynchronizedRunListenerTest.namedListenerCorrectlyImplementsEqualsAndHashCode [],org.junit.rules.MethodRulesTest.ignoreNonRules [],org.junit.internal.builders.AnnotatedBuilderTest.memberClassInsideAnnotatedTopLevelClass_isRunWithTopLevelRunner [],org.junit.tests.experimental.max.DescriptionTest.parseClassAndMethodWithAnnotations [],org.junit.experimental.categories.CategoryValidatorTest.errorIsNotAddedWhenCategoryIsNotCombinedWithIllegalCombination [],org.junit.tests.experimental.theories.TestedOnSupplierTest.descriptionStatesParameterName [],org.junit.tests.junit3compatibility.AllTestsTest.exceptionThrownWhenSuiteIsBad [],org.junit.runner.notification.SynchronizedRunListenerTest.equalsDelegates [],org.junit.tests.junit3compatibility.AllTestsTest.correctTestCountAdapted [],org.junit.tests.description.TestDescriptionTest.equalsIsFalseForSameNameAndDifferentUniqueId [],org.junit.tests.running.classes.EnclosedTest.enclosedRunnerPlansConcreteEnclosedClasses [],org.junit.tests.experimental.theories.runner.WithDataPointMethod.pickUpDataPointMethods [],org.junit.tests.experimental.max.DescriptionTest.parseClassNameAndMethodUniqueId [],org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.testedOnLimitsParameters [],org.junit.validator.PublicClassValidatorTest.rejectsNonPublicClass [],org.junit.experimental.categories.MultiCategoryTest.inheritanceAllAny [],org.junit.tests.running.classes.RunWithTest.runWithExtendsToSubclasses [],org.junit.rules.ClassRulesTest.classRuleOrdering [],org.junit.internal.builders.AnnotatedBuilderTest.annotatedMemberClassInsideAnnotatedTopLevelClass_isRunWithOwnRunner [],org.junit.rules.DisableOnDebugTest.givenArgumentsWithoutDebugFlagsIsDebuggingShouldReturnFalse [],org.junit.tests.running.methods.ExpectedTest.expectsAssumptionViolatedException []"
"junit4","3","org.junit.runners.model.TestClass.getOnlyConstructor()","44","org.junit.rules.RuleMemberValidatorTest.rejectNonStaticClassRule [],org.junit.rules.TempFolderRuleTest.recursiveDeleteFolderWithOneElement [],org.junit.tests.running.classes.ParameterizedTestTest.runsForEverySingleArgumentOfArray [],org.junit.rules.TempFolderRuleTest.recursiveDeleteFolderWithOneRandomElement [],org.junit.tests.running.methods.TimeoutTest.successWithTimeout [],org.junit.tests.manipulation.OrderWithTest$TestClassRunnerIsOrderableWithSuiteMethod.orderingForwardWorksOnTestClassRunner [],org.junit.runners.model.FrameworkFieldTest.cannotBeCreatedWithoutUnderlyingField [],org.junit.tests.experimental.theories.runner.WithOnlyTestAnnotations.honorTimeout [],org.junit.rules.TimeoutRuleTest.timeUnitTimeout [],org.junit.rules.StopwatchTest.failed [],org.junit.rules.MethodRulesTest.onFailure [],org.junit.rules.RuleMemberValidatorTest.rejectProtectedClassRule [],org.junit.tests.running.classes.ParameterizedTestTest.multipleBeforeParamAndAfterParamAreRun [],org.junit.tests.listening.RunnerTest.newTestCount [],org.junit.tests.running.classes.ParameterizedTestTest.validateClassCatchesNoParameters [],org.junit.tests.running.classes.ParameterizedTestTest.numberOfFieldsAndParametersShouldMatch [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariablesAbound [],org.junit.tests.running.classes.ParameterizedTestTest.runsForEverySingleArgumentOfCollection [],org.junit.runners.model.FrameworkMethodTest.hasToStringWhichPrintsMethodName [],org.junit.rules.MethodRulesTest.ruleIsIntroducedAndEvaluatedOnSubclassOfNonPublicClass [],org.junit.tests.running.classes.parent.ParentRunnerClassLoaderTest.testDescriptionContainCorrectTestClass [],org.junit.tests.manipulation.SingleMethodTest.filteringAffectsPlan [],org.junit.tests.running.methods.TimeoutTest.testZeroTimeoutIsIgnored [],org.junit.tests.running.classes.ParameterizedTestTest.beforeAndAfterClassAreRun [],org.junit.tests.manipulation.OrderWithTest$UnOrderableRunnersAreHandledWithoutCrashing.unOrderablesAreHandledWithoutCrashing [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnTheoryClass [],org.junit.rules.RuleMemberValidatorTest.methodRejectNonStaticClassRule [],org.junit.rules.TempFolderRuleTest.recursiveDeleteFolderWithZeroElements [],org.junit.tests.running.methods.TimeoutTest.timeoutFailureMultithreaded [],org.junit.tests.running.classes.parent.ParentRunnerClassLoaderTest.testBackwardCompatibilityWithOverrideGetName [],org.junit.runner.FilterOptionIntegrationTest.shouldIncludeSomeTests [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnComponentOfArrayTypeOnTheoryParm [],org.junit.tests.running.classes.ParameterizedTestTest.exceptionWhenPrivateConstructor [],org.junit.internal.runners.ErrorReportingRunnerTest.cannotCreateWithNullClass2 [],org.junit.rules.RuleMemberValidatorTest.acceptMethodRule [],org.junit.tests.running.classes.ParameterizedTestTest.providesDataByAnnotatedFields [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnArrayTypeOnTheoryParm [],org.junit.rules.TempFolderRuleTest.nameClashesResultInTestFailures [],org.junit.tests.running.classes.SuiteTest.suiteClassDoesNotNeedToBePublic [],org.junit.runner.FilterOptionIntegrationTest.shouldRunAllTests [],org.junit.tests.running.classes.ParameterizedTestTest.meaningfulFailureWhenParametersNotPublic [],org.junit.tests.running.classes.ParameterizedTestTest.runsForEverySingleArgumentOfIterable [],org.junit.tests.manipulation.SingleMethodTest.oneTimeSetup [],org.junit.rules.RuleMemberValidatorTest.rejectStaticTestRule []"
"junit4","4","org.junit.internal.runners.statements.InvokeMethod.evaluate()","23","org.junit.tests.running.methods.TimeoutTest.successWithTimeout [],org.junit.rules.TimeoutRuleTest.timeUnitTimeout [],org.junit.tests.running.methods.TimeoutTest.failureWithTimeoutRunTimeException [],org.junit.tests.running.methods.TimeoutTest.compatibility [],org.junit.tests.running.methods.TimeoutTest.timeoutFailureMultithreaded [],org.junit.tests.running.methods.TimeoutTest.infiniteLoop [],org.junit.tests.running.methods.TimeoutTest.stalledThreadAppearsInStackTrace [],org.junit.tests.running.methods.TimeoutTest.makeSureAfterIsCalledAfterATimeout [],org.junit.tests.running.methods.TimeoutTest.testZeroTimeoutIsIgnored [],org.junit.rules.TimeoutRuleTest.longTimeout [],org.junit.tests.running.methods.TimeoutTest.testGetTimeout [],org.junit.tests.running.methods.TimeoutTest.failureWithTimeout [],org.junit.tests.running.methods.TimeoutTest.timeoutFailureMultithreadedStuckInMain []"
"junit4","5","org.junit.runners.ParentRunner.validateClassRules(List<Throwable>)","22","junit.tests.framework.ComparisonCompactorTest.testComparisonErrorWithActualNull [],junit.tests.framework.TestCaseTest.testFailure [],junit.tests.framework.ComparisonCompactorTest.testNoContextStartAndEndSame [],org.junit.tests.running.methods.AnnotationTest.testRunAllAfters [],junit.tests.framework.AssertTest.testAssertFalse [],junit.tests.framework.ComparisonCompactorTest.testComparisonErrorOverlappingMatches2Context [],org.junit.tests.assertion.AssertionTest.objectsWithDifferentReferencesAreNotEqual [],org.junit.tests.running.methods.AnnotationTest.testOldTest [],junit.tests.framework.ComparisonCompactorTest.testComparisonErrorStartSameComplete [],org.junit.tests.assertion.AssertionTest.arraysDeclaredAsObjectAreComparedAsObjects [],org.junit.tests.running.methods.AnnotationTest.testStaticMethodsCanBeTreatedAsShadowed [],org.junit.tests.assertion.AssertionTest.assertThrowsIncludesTheSpecifiedMessage [],org.junit.tests.assertion.AssertionTest.multiDimensionalArraysDeclaredAsOneDimensionalAreEqual [],org.junit.tests.assertion.AssertionTest.assertThrowsUsesNameUponTypeMismatchWithAnonymousClass [],org.junit.tests.assertion.AssertionTest.errorMessageDistinguishesDifferentValuesWithSameToString [],org.junit.tests.running.methods.AnnotationTest.testErrorInAfterClass [],junit.tests.framework.AssertTest.testAssertNotNull [],org.junit.tests.assertion.AssertionTest.arraysDifferentLengthDifferingAtStartMessage [],org.junit.tests.running.methods.AnnotationTest.testTestInheritance [],org.junit.AssumptionViolatedExceptionTest.toStringReportsValue [],org.junit.tests.assertion.AssertionTest.twoDimensionalArraysDifferentInnerLengthNotEqual [],org.junit.tests.running.methods.AnnotationTest.testAnnotatedMethodWithFutureProofExplicitRunner []"
"junit4","6","org.junit.runners.BlockJUnit4ClassRunner.validateInstanceMethods(List<Throwable>)","19","org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest.shouldReturnOnlyTheNamedDataPoints [],org.junit.tests.experimental.theories.runner.WhenNoParametersMatch.showFailedAssumptionsWhenNoParametersFound [],org.junit.tests.experimental.results.ResultMatchersTest.hasFailureContaining_givenResultWithNoFailures [],org.junit.experimental.categories.CategoryValidatorTest.errorIsAddedWhenCategoryIsUsedWithAfter [],org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest.shouldReturnOnlyTheNamedFieldDataPoints [],org.junit.rules.TestWatcherTest$InterplayWithOtherRules.testIsSeenAsFailedBecauseOfCollectedError [],org.junit.internal.MethodSorterTest.testMethodsNullSorterSelf [],org.junit.tests.experimental.results.ResultMatchersTest.hasFailuresHasGoodDescription [],org.junit.experimental.categories.MultiCategoryTest.runSuite [],org.junit.experimental.categories.CategoryValidatorTest.errorIsAddedWhenCategoryIsUsedWithAfterClass [],org.junit.tests.running.classes.ParentRunnerTest.assertionErrorAtParentLevelTest [],org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest.shouldReturnNothingIfTheNamedDataPointsAreMissing [],org.junit.experimental.categories.MultiCategoryTest.inheritanceAnyIncluded [],org.junit.tests.running.classes.ParentRunnerTest.cannotBeCreatedWithNonPublicTestClass [],org.junit.tests.experimental.results.ResultMatchersTest.hasFailureContaining_givenResultWithOneFailure [],org.junit.rules.TestRuleTest.methodValidateWrongTypedFieldInSuperclass [],org.junit.experimental.categories.MultiCategoryTest.inheritanceAllIncluded [],org.junit.internal.MethodSorterTest.testMethodsNullSorterSuper [],org.junit.rules.RuleMemberValidatorTest.rejectClassRuleMethodReturnsAnArbitraryObject []"
"junit4","7","org.junit.runners.ParentRunner.getDescription()","14","org.junit.tests.validation.BadlyFormedClassesTest.constructorException [],org.junit.tests.junit3compatibility.AllTestsTest.ensureTestIsRun [],org.junit.tests.running.classes.SuiteTest.suiteShouldBeOKwithNonDefaultConstructor [],org.junit.internal.runners.statements.ExpectExceptionTest.whenExpectingAssumptionViolatedExceptionStatementsPassingShouldFail [],org.junit.validator.AnnotationsValidatorTest.validatorIsCalledForAField [],org.junit.tests.assertion.MultipleFailureExceptionTest.assertEmptyThrowsMultipleFailureExceptionForManyThrowables [],org.junit.tests.running.methods.InheritedTestTest.subclassWithInheritedTestAndOwnBeforeRunsBefore [],org.junit.tests.experimental.parallel.ParallelClassTest.testsRunInParallel [],org.junit.tests.validation.BadlyFormedClassesTest.noRunnableMethods [],org.junit.rules.BlockJUnit4ClassRunnerOverrideTest.createTestDefersToNoArgCreateTest [],org.junit.experimental.categories.JavadocTest.fastSmokeTests [],org.junit.experimental.categories.JavadocTest.slowTests [],org.junit.internal.runners.statements.ExpectExceptionTest.whenExpectingAssumptionViolatedExceptionStatementsThrowingItShouldPass []"
"junit4","8","org.junit.internal.runners.rules.RuleMemberValidator.classRuleValidatorBuilder()","12","org.junit.tests.assertion.AssertionTest.notSame [],junit.tests.framework.ComparisonCompactorTest.testComparisonErrorEndSameCompleteContext [],org.junit.rules.TemporaryFolderUsageTest.newFolderWithGivenFolderThrowsIOExceptionWhenFolderCannotBeCreated [],junit.tests.framework.ComparisonCompactorTest.testStartAndEndContext [],junit.tests.framework.ComparisonCompactorTest.testComparisonErrorWithExpectedNull [],org.junit.rules.TemporaryFolderUsageTest.newRandomFolderIsCreatedUnderRootFolder [],org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testRunWithClass [],org.junit.AssumptionViolatedExceptionTest.nullValueAndMatcherCanBeSerialized [],org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testUseGlobalCache [],org.junit.rules.TemporaryFolderUsageTest.newFolderWithPathContainingFileSeparatorCreatesDirectories [],junit.tests.framework.AssertTest.testAssertNull [],junit.tests.framework.ComparisonCompactorTest.testStartSame []"
"junit4","9","org.junit.runners.ParentRunner.shouldRun(Filter,T)","5","junit.tests.framework.SuiteTest.testNotPublicTestCase [],junit.tests.framework.SuiteTest.testNoTestCaseClass [],junit.tests.framework.SuiteTest.testCreateSuiteFromArray [],junit.tests.framework.SuiteTest.testNotExistingTestCase [],junit.tests.framework.SuiteTest.testShadowedTests []"
"junit4","10","org.junit.runners.model.TestClass.collectValues(Map<?,List<T>>)","4","org.junit.rules.TempFolderRuleTest.randomSubFoldersAreDeleted [],org.junit.tests.experimental.max.MaxStarterTest.testCountsStandUpToFiltration [],org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest.afterClassShouldNotRunWhenAllTestsAreIgnored [],org.junit.tests.running.methods.TimeoutTest.timeoutFailureMultithreadedStuckInMain []"
