"Project","MethodIndex","Method","Count","Tests"
"junit4","1","junit.framework.TestResult.cloneListeners()","336","junit.tests.extensions.ActiveTestTest.testActiveRepeatedTest1 [],junit.tests.extensions.ActiveTestTest.testActiveRepeatedTest [],junit.tests.extensions.ActiveTestTest.testActiveTest []"
"junit4","2","org.junit.runner.Description.formatDisplayName(String,String)","143","org.junit.tests.running.methods.ExpectedTest.unexpected [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnTheoryParm [],org.junit.rules.RuleChainTest.executeRulesInCorrectOrder [],org.junit.validator.AnnotationsValidatorTest.validatorIsCalledForAClass [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariablesAbound [],org.junit.internal.ChecksTest.notNullWithMessageShouldThrowOnNullValues [],org.junit.tests.experimental.theories.runner.WithAutoGeneratedDataPoints.shouldNotAutogenerateEnumDataPointsWhenSpecificDataPointGiven [],org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.getDataPointsFromArrayMethod [],org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.shouldFilterOutNullSingleDataPoints [],org.junit.tests.experimental.theories.runner.WithOnlyTestAnnotations.honorExpected [],org.junit.tests.running.methods.InheritedTestTest.subclassWithInheritedTestAndOwnBeforeRunsBefore [],org.junit.tests.running.classes.SuiteTest.ensureInheritedTestIsRun [],org.junit.tests.running.classes.EnclosedTest.enclosedRunnerIsNamedForEnclosingClass [],org.junit.tests.manipulation.SingleMethodTest.classesWithSuiteMethodsAreFiltered [],org.junit.tests.experimental.theories.runner.WithDataPointMethod.mutableObjectsAreCreatedAfresh [],org.junit.tests.experimental.max.DescriptionTest.parseClass_whenCantParse [],org.junit.internal.runners.ErrorReportingRunnerTest.givenInvalidTestClassErrorAsCause [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnParameterizedTheoryParm [],org.junit.tests.experimental.theories.runner.TypeMatchingBetweenMultiDataPointsMethod.pickUpMultiPointDataPointMethods [],org.junit.experimental.categories.CategoriesAndParameterizedTest.runsTestMethodWithCategory [],org.junit.tests.manipulation.FilterTest.intersectionText [],org.junit.tests.running.classes.EnclosedTest.enclosedRunnerRunsConcreteEnclosedClasses [],org.junit.internal.ChecksTest.notNullWithMessageShouldReturnNonNullValues [],org.junit.tests.experimental.theories.runner.WithNamedDataPoints.onlyUseSpecificDataPointsIfSpecified [],org.junit.rules.TemporaryFolderRuleAssuredDeletionTest.testFailsWhenCreatedFolderCannotBeDeletedButDeletionIsAssured [],org.junit.tests.running.classes.SuiteTest.suiteClassDoesNotNeedToBePublic [],org.junit.rules.MethodRulesTest.runsAllMethodRulesThatAreReturnedByMethods [],org.junit.tests.listening.TestListenerTest.failingListener [],org.junit.tests.manipulation.SingleMethodTest.oneTimeSetup [],org.junit.validator.PublicClassValidatorTest.acceptsPublicClass [],org.junit.runners.parameterized.ParameterizedNamesTest.parameterizedTestsWithSpecialCharsInName [],org.junit.internal.runners.ErrorReportingRunnerTest.cannotCreateWithNullClass [],org.junit.tests.junit3compatibility.JUnit4TestAdapterTest.testJUnit3Suite [],org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.dataPointCanBeArray [],org.junit.runner.notification.SynchronizedRunListenerTest.hashCodeDelegates [],org.junit.tests.experimental.theories.runner.WithOnlyTestAnnotations.honorTimeout [],org.junit.rules.MethodRulesTest.succeeded [],org.junit.rules.ClassRulesTest.methodCustomRuleIsAppliedOnce [],org.junit.tests.running.methods.ExpectedTest.expected [],org.junit.tests.running.core.JUnitCoreReturnsCorrectExitCodeTest.failureCausesExitCodeOf1 [],org.junit.rules.ClassRulesTest.testCallMethodOnlyOnceRule [],org.junit.tests.description.AnnotatedDescriptionTest.getAnnotationsReturnsAllAnnotations [],org.junit.internal.ChecksTest.notNullShouldReturnNonNullValues [],org.junit.tests.running.methods.TestMethodTest.constructorParameter [],org.junit.rules.BlockJUnit4ClassRunnerOverrideTest.overrideRulesMethod [],org.junit.rules.MethodRulesTest.useCustomMethodRule [],org.junit.internal.matchers.ThrowableCauseMatcherTest.shouldAllowCauseOfDifferentClassFromRoot [],org.junit.tests.experimental.theories.runner.WithDataPointMethod.ignoreDataPointMethodsWithWrongTypes [],org.junit.tests.running.classes.RunWithTest.characterizeErrorMessageFromBadRunner [],org.junit.tests.description.TestDescriptionTest.equalsIsFalseForNonTestDescription [],org.junit.rules.DisableOnDebugTest.whenRunWithoutDebugFlagsTestShouldPass [],org.junit.internal.builders.AnnotatedBuilderTest.topLevelTestClassWithAnnotation_isRunWithAnnotatedRunner [],org.junit.tests.junit3compatibility.ClassRequestTest.noSuiteMethodIfMethodPrivate [],org.junit.rules.MethodRulesTest.ruleIsIntroducedAndEvaluated [],org.junit.tests.listening.TestListenerTest.reportsFailureOfListener [],org.junit.internal.builders.AnnotatedBuilderTest.memberClassDeepInsideAnnotatedMemberClass_isRunWithParentMemberClassRunner [],org.junit.tests.running.classes.SuiteTest.whatHappensWhenASuiteHasACycle [],org.junit.runner.JUnitCoreTest.shouldAddFailuresToResult [],org.junit.tests.running.classes.BlockJUnit4ClassRunnerTest.detectNonStaticEnclosedClass [],org.junit.internal.ChecksTest.notNullShouldThrowOnNullValues [],org.junit.tests.experimental.theories.runner.TypeMatchingBetweenMultiDataPointsMethod.ignoreWrongTypedDataPointsMethod [],org.junit.tests.running.core.JUnitCoreReturnsCorrectExitCodeTest.successCausesExitCodeOf0 [],org.junit.rules.TestWatcherTest$InterplayWithOtherRules.testIsSeenAsFailedBecauseOfCollectedError [],org.junit.tests.running.methods.TestMethodTest.onlyIgnoredMethodsIsStillFineTestClass [],org.junit.internal.MethodSorterTest.testMethodsNullSorterSelf [],org.junit.validator.AnnotationsValidatorTest.validatorIsCalledForAField [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnTheoryClass [],org.junit.internal.runners.ErrorReportingRunnerTest.cannotCreateWithoutClass [],org.junit.tests.manipulation.SingleMethodTest.parameterizedBeforeClass [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnTheTheory [],org.junit.tests.validation.ValidationTest.initializationErrorIsOnCorrectClass [],org.junit.rules.ClassRulesTest.ruleIsIntroducedAndEvaluatedOnSubclass [],org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.ShouldRejectTheoriesWithOnlyDisallowedNullData [],org.junit.runner.RequestTest.createsADescriptionWithANameForClasses [],org.junit.rules.ClassRulesTest.classRulesModifiableList [],org.junit.rules.BlockJUnit4ClassRunnerOverrideTest.overrideCreateTestMethod [],org.junit.tests.running.classes.UseSuiteAsASuperclassTest.ensureTestsAreRun [],org.junit.tests.running.methods.ExpectedTest.noneThrown [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnWildcardUpperBoundOnTheoryParm [],org.junit.rules.DisableOnDebugTest.whenRunWithPreJava5DebugArgumentsInReverseOrderTestShouldFail [],org.junit.tests.experimental.max.DescriptionTest.createSuiteDescription_whenZeroLength [],org.junit.internal.runners.ErrorReportingRunnerTest.cannotCreateWithNullClasses [],org.junit.tests.junit3compatibility.JUnit4TestAdapterTest.testJUnit4Suite [],org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.getDataPointsFromArray [],org.junit.tests.junit3compatibility.JUnit4TestAdapterTest.testJUnit4SuiteThatContainsJUnit3SuiteClass [],org.junit.tests.manipulation.SingleMethodTest.nonexistentMethodCreatesFailure [],org.junit.rules.DisableOnDebugTest.givenPostJava5DebugArgumentsIsDebuggingShouldReturnTrue [],org.junit.tests.running.methods.TestMethodTest.ignoreRunner [],org.junit.tests.junit3compatibility.SuiteMethodTest.makeSureSuiteWorksWithJUnit4Classes [],org.junit.rules.DisableOnDebugTest.givenPreJava5DebugArgumentsIsDebuggingShouldReturnTrue [],org.junit.validator.AnnotationsValidatorTest.validatorIsCalledForAMethod [],org.junit.tests.description.SuiteDescriptionTest.equalsIsCorrect [],org.junit.rules.BlockJUnit4ClassRunnerOverrideTest.overrideTestRulesMethod [],org.junit.internal.ArrayComparisonFailureTest.classShouldAccept411Version [],org.junit.rules.ClassRulesTest.ruleIsAppliedOnce [],org.junit.tests.junit3compatibility.AllTestsTest.someUsefulDescription [],org.junit.rules.MethodRulesTest.multipleRulesAreRun [],org.junit.rules.ClassRulesTest.classRulesModifiableListEmpty [],org.junit.tests.running.classes.SuiteTest.suiteTestCountIsCorrect [],org.junit.tests.experimental.theories.PotentialAssignmentTest.shouldReturnGivenValue [],org.junit.tests.running.classes.SuiteTest.beforeAndAfterClassRunOnSuite [],org.junit.internal.ArrayComparisonFailureTest.classShouldAccept412Version [],org.junit.tests.listening.TestListenerTest.freshResultEachTime [],org.junit.tests.description.TestDescriptionTest.equalsIsTrueForSameNameAndNoExplicitUniqueId [],org.junit.tests.experimental.theories.runner.WithDataPointMethod.ignoreDataPointMethodsWithoutAnnotation [],org.junit.tests.running.classes.SuiteTest.ensureTestIsRun [],org.junit.tests.junit3compatibility.SuiteMethodTest.descriptionAndRunNotificationsAreConsistent [],org.junit.tests.experimental.theories.PotentialAssignmentTest.shouldUseQuotedValueInDescription [],org.junit.tests.experimental.theories.runner.WithAutoGeneratedDataPoints.shouldNotAutogenerateBooleanDataPointsWhenSpecificDataPointGiven [],org.junit.runner.OrderWithValidatorTest.errorIsAddedWhenTestAnnotatedWithFixMethodOrder [],org.junit.rules.ClassRulesTest.methodRuleIsAppliedOnce [],org.junit.tests.junit3compatibility.SuiteMethodTest.suiteIsUsedWithJUnit4Classes [],org.junit.rules.ClassRulesTest.classRuleOrderingDefault [],org.junit.rules.ClassRulesTest.usesFieldAndMethodRule [],org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.shouldFilterOutNullElementsFromDataPointArrays [],org.junit.rules.MethodRulesTest.ignoreNonRules [],org.junit.experimental.categories.MultiCategoryTest.inheritanceAnyIncluded [],org.junit.tests.experimental.theories.TestedOnSupplierTest.descriptionStatesParameterName [],org.junit.tests.junit3compatibility.AllTestsTest.exceptionThrownWhenSuiteIsBad [],org.junit.rules.ClassRulesTest.methodRuleIsIntroducedAndEvaluatedOnSubclass [],org.junit.tests.junit3compatibility.AllTestsTest.correctTestCountAdapted [],org.junit.tests.experimental.theories.runner.WithDataPointMethod.pickUpDataPointMethods [],org.junit.tests.experimental.max.DescriptionTest.parseClassNameAndMethodUniqueId [],org.junit.tests.running.classes.BlockJUnit4ClassRunnerTest.methodBlockAfterFireTestStarted [],org.junit.rules.MethodRulesTest.validatePrivateRule [],org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.testedOnLimitsParameters [],org.junit.rules.DisableOnDebugTest.givenPreJava5DebugArgumentsInReverseIsDebuggingShouldReturnTrue [],org.junit.tests.validation.BadlyFormedClassesTest.constructorException [],org.junit.experimental.categories.CategoryValidatorTest.errorIsAddedWhenCategoryIsUsedWithAfter [],org.junit.internal.matchers.StacktracePrintingMatcherTest.assertThatIncludesStacktrace [],org.junit.validator.PublicClassValidatorTest.rejectsNonPublicClass [],org.junit.tests.experimental.theories.runner.FailingDataPointMethods.shouldIgnoreSingleDataPointMethodExceptionsOnRequest [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnComponentOfArrayTypeOnTheoryParm [],org.junit.tests.running.methods.InheritedTestTest.subclassWithOnlyInheritedTestsRuns [],org.junit.rules.BlockJUnit4ClassRunnerOverrideTest.createTestDefersToNoArgCreateTest [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnArrayTypeOnTheoryParm [],org.junit.experimental.categories.CategoryValidatorTest.errorIsAddedWhenCategoryIsUsedWithBeforeClass [],org.junit.rules.ClassRulesTest.classRuleOrdering [],org.junit.experimental.categories.MultiCategoryTest.inheritanceAllIncluded [],org.junit.rules.MethodRulesTest.beforesAndAfters [],org.junit.internal.builders.AnnotatedBuilderTest.annotatedMemberClassInsideAnnotatedTopLevelClass_isRunWithOwnRunner [],org.junit.rules.DisableOnDebugTest.givenArgumentsWithoutDebugFlagsIsDebuggingShouldReturnFalse [],org.junit.tests.running.methods.ExpectedTest.expectsAssumptionViolatedException []"
"junit4","3","org.junit.runners.model.TestClass.getOnlyConstructor()","61","org.junit.runner.notification.RunNotifierTest.wrapIfNotThreadSafeShouldWrapNonThreadSafeListeners [],org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest.plansDecoratorCorrectly [],org.junit.rules.TempFolderRuleTest.recursiveDeleteFolderWithOneRandomElement [],org.junit.tests.manipulation.OrderWithTest$TestClassRunnerIsOrderableWithSuiteMethod.orderingForwardWorksOnTestClassRunner [],org.junit.tests.manipulation.OrderWithTest$TestClassRunnerIsOrderableWithSuiteMethod.orderingBackwardWorksOnTestClassRunner [],org.junit.rules.MethodRulesTest.onFailure [],org.junit.runner.FilterOptionIntegrationTest.shouldExcludeSomeTests [],org.junit.rules.RuleMemberValidatorTest.rejectProtectedClassRule [],org.junit.tests.running.classes.ParameterizedTestTest.beforeParamAndAfterParamValidation [],org.junit.tests.junit3compatibility.InitializationErrorForwardCompatibilityTest.initializationErrorsAreThrownAtRuntime [],org.junit.tests.assertion.MultipleFailureExceptionTest.assertEmptyThrowsMultipleFailureExceptionForManyThrowables [],org.junit.tests.manipulation.SortableTest$TestClassRunnerIsSortable.sortingForwardWorksOnTestClassRunner [],org.junit.tests.running.classes.ParameterizedTestTest.beforeParamAndAfterParamAreRun [],org.junit.rules.StopwatchTest.skipped [],org.junit.rules.MethodRulesTest.validateWrongTypedField [],org.junit.tests.running.classes.ParameterizedTestTest.failuresNamedCorrectly [],org.junit.runner.notification.SynchronizedRunListenerTest.overridesAllMethodsInRunListener [],org.junit.tests.listening.RunnerTest.testFinished [],org.junit.tests.manipulation.SingleMethodTest.eliminateUnnecessaryTreeBranches [],org.junit.tests.running.classes.ParameterizedTestTest.multipleParametersBeforeParamAndAfterParamAreRun [],org.junit.tests.running.classes.ParameterizedTestTest.countsFailures [],org.junit.internal.builders.AnnotatedBuilderTest.topLevelTestClassWithoutAnnotation_isRunWithDefaultRunner [],org.junit.runner.notification.RunNotifierTest.addFirstAndRemoveWithNonThreadSafeListener [],org.junit.tests.listening.RunnerTest.oldTestCount [],org.junit.runners.model.FrameworkFieldTest.presentAnnotationIsAvailable [],org.junit.rules.TempFolderRuleTest.nameClashesResultInTestFailures [],org.junit.rules.StopwatchTest.runtimeDuringTestShouldReturnTimeSinceStart [],org.junit.runners.model.FrameworkFieldTest.missingAnnotationIsNotAvailable [],org.junit.tests.running.classes.ParameterizedTestTest.runsForEverySingleArgumentOfIterable [],org.junit.tests.running.classes.ParameterizedTestTest.runsForEverySingleArgumentOfArray [],org.junit.tests.running.methods.TimeoutTest.successWithTimeout [],org.junit.runners.model.FrameworkFieldTest.hasToStringWhichPrintsFieldName [],org.junit.tests.experimental.theories.runner.WithOnlyTestAnnotations.honorTimeout [],org.junit.rules.RuleMemberValidatorTest.rejectClassRuleInNonPublicClass [],org.junit.tests.running.classes.ParameterizedTestTest.multipleBeforeParamAndAfterParamAreRun [],org.junit.tests.listening.RunnerTest.newTestCount [],org.junit.tests.description.SuiteDescriptionTest.hashCodeIsReasonable [],org.junit.validator.AnnotationValidatorFactoryTest.exceptionWhenAnnotationValidatorCantBeCreated [],org.junit.tests.running.classes.ParameterizedTestTest.numberOfFieldsAndParametersShouldMatch [],org.junit.validator.AnnotationValidatorFactoryTest.createAnnotationValidator [],org.junit.runner.RequestTest.reportsInitializationErrorThrownWhileCreatingSuite [],org.junit.tests.running.methods.TimeoutTest.stalledThreadAppearsInStackTrace [],org.junit.tests.junit3compatibility.InitializationErrorForwardCompatibilityTest.initializationErrorsShowUpAsWarnings [],org.junit.runner.notification.SynchronizedRunListenerTest.equalsDelegates [],org.junit.tests.manipulation.SingleMethodTest.filteringAffectsPlan [],org.junit.tests.assertion.MultipleFailureExceptionTest.assertEmptyErrorListConstructorFailure [],org.junit.tests.running.methods.TimeoutTest.testZeroTimeoutIsIgnored [],org.junit.internal.runners.statements.ExpectExceptionTest.whenExpectingAssumptionViolatedExceptionStatementsThrowingItShouldPass [],org.junit.runner.notification.SynchronizedRunListenerTest.toStringDelegates [],org.junit.tests.running.methods.TimeoutTest.failureWithTimeout [],org.junit.rules.RuleMemberValidatorTest.rejectClassRuleIsAnArbitraryObject [],org.junit.rules.TempFolderRuleTest.recursiveDeleteFolderWithZeroElements [],org.junit.runner.FilterOptionIntegrationTest.shouldCombineFilters [],org.junit.rules.StopwatchTest.runtimeAfterTestShouldReturnRunDuration [],org.junit.internal.runners.ErrorReportingRunnerTest.cannotCreateWithNullClass2 [],org.junit.tests.running.classes.ParameterizedTestTest.providesDataByAnnotatedFields [],org.junit.rules.RuleMemberValidatorTest.methodRejectProtectedClassRule [],org.junit.runners.model.FrameworkMethodTest.presentAnnotationIsAvailable [],org.junit.tests.manipulation.SortableTest$TestOnlySortableClassRunnerIsSortable.sortingBackwardWorksOnTestClassRunner [],org.junit.tests.running.classes.ParameterizedTestTest.failuresAddedForBadTestMethod [],org.junit.rules.RuleMemberValidatorTest.rejectStaticTestRule []"
"junit4","4","org.junit.internal.runners.statements.InvokeMethod.evaluate()","23","org.junit.tests.running.methods.TimeoutTest.successWithTimeout [],org.junit.rules.TimeoutRuleTest.timeUnitTimeout [],org.junit.tests.running.methods.TimeoutTest.failureWithTimeoutRunTimeException [],org.junit.tests.running.methods.TimeoutTest.compatibility [],org.junit.tests.running.methods.TimeoutTest.timeoutFailureMultithreaded [],org.junit.tests.running.methods.TimeoutTest.infiniteLoop [],org.junit.tests.running.methods.TimeoutTest.stalledThreadAppearsInStackTrace [],org.junit.tests.running.methods.TimeoutTest.makeSureAfterIsCalledAfterATimeout [],org.junit.tests.running.methods.TimeoutTest.testZeroTimeoutIsIgnored [],org.junit.rules.TimeoutRuleTest.longTimeout [],org.junit.tests.running.methods.TimeoutTest.testGetTimeout [],org.junit.tests.running.methods.TimeoutTest.failureWithTimeout [],org.junit.tests.running.methods.TimeoutTest.timeoutFailureMultithreadedStuckInMain []"
"junit4","5","org.junit.runners.ParentRunner.validateClassRules(List<Throwable>)","19","org.junit.tests.assertion.AssertionTest.nullMessageDisappearsWithStringAssertEquals [],org.junit.tests.assertion.AssertionTest.arraysDifferentLengthDifferingAtEndMessage [],org.junit.tests.assertion.AssertionTest.arraysDeclaredAsObjectAreComparedAsObjects [],org.junit.tests.running.methods.AnnotationTest.testNonStaticOneTimeSetup [],junit.tests.framework.AssertTest.testAssertNotSame [],org.junit.tests.assertion.AssertionTest.nullToString [],org.junit.tests.assertion.AssertionTest.assertThrowsSuppliesACoherentErrorMessageUponTypeMismatch [],org.junit.AssumptionViolatedExceptionTest.toStringReportsValue [],org.junit.tests.running.methods.AnnotationTest.testRunAllAftersRegardless [],org.junit.tests.assertion.AssertionTest.primitiveArraysConvertedToStringCorrectly [],junit.tests.extensions.ExtensionTest.testSetupErrorInTestSetup [],junit.tests.framework.AssertTest.testAssertStringNotEqualsNull [],junit.tests.framework.AssertTest.testAssertSame [],junit.tests.framework.AssertTest.testAssertNullNotEqualsString [],org.junit.tests.running.methods.AnnotationTest.testAnnotatedMethodWithFutureProofExplicitRunner [],org.junit.tests.assertion.AssertionTest.twoDimensionalArraysConvertedToStringCorrectly [],org.junit.tests.assertion.AssertionTest.arraysDifferentLengthDifferingAtEndAndExpectedArrayLongerMessage [],org.junit.tests.running.methods.AnnotationTest.testFieldsShadowFieldsFromParent [],junit.tests.framework.ComparisonCompactorTest.testBug609972 []"
"junit4","6","org.junit.runners.BlockJUnit4ClassRunner.validateInstanceMethods(List<Throwable>)","19","org.junit.rules.TestRuleTest.beforesAndAfters [],org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest.shouldReturnOnlyTheNamedDataPoints [],org.junit.rules.TestRuleTest.validateWrongTypedFieldInSuperclass [],org.junit.tests.experimental.results.ResultMatchersTest.hasFailuresHasGoodDescription [],org.junit.internal.MethodSorterTest.testAscendingMethodSorter [],org.junit.experimental.categories.CategoryValidatorTest.errorIsAddedWhenCategoryIsUsedWithBefore [],org.junit.rules.RuleMemberValidatorTest.rejectClassRuleThatReturnsImplementationOfMethodRule [],org.junit.experimental.categories.MultiCategoryTest.inheritanceAllAny [],org.junit.rules.TestWatcherTest$InterplayWithOtherRules.expectedExceptionIsSeenAsSuccessfulTest [],org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest.shouldReturnNothingIfTheNamedDataPointsAreMissing [],org.junit.rules.RuleMemberValidatorTest.rejectClassRuleThatIsImplementationOfMethodRule [],org.junit.tests.running.classes.ParentRunnerTest.failWithHelpfulMessageForProtectedClassRule [],org.junit.rules.RuleMemberValidatorTest.acceptMethodStaticTestRuleThatIsAlsoClassRule [],org.junit.tests.running.methods.ExpectedTest.expectsSuperclass [],org.junit.tests.manipulation.FilterTest.intersectAll [],org.junit.internal.MethodSorterTest.testMethodsNullSorterSuper [],org.junit.tests.running.classes.ParentRunnerTest.failWithHelpfulMessageForNonStaticClassRule [],org.junit.tests.junit3compatibility.SuiteMethodTest.makeSureSuiteIsCalled [],org.junit.rules.RuleMemberValidatorTest.rejectClassRuleMethodReturnsAnArbitraryObject []"
"junit4","7","org.junit.internal.runners.rules.RuleMemberValidator.classRuleValidatorBuilder()","15","org.junit.rules.TemporaryFolderUsageTest.newFolderWithGivenPathThrowsIOExceptionIfFolderExists [],junit.tests.framework.ComparisonCompactorTest.testComparisonErrorWithActualNullContext [],junit.tests.framework.ComparisonCompactorTest.testComparisonErrorWithExpectedNullContext [],org.junit.rules.TemporaryFolderUsageTest.getRootShouldThrowIllegalStateExceptionIfCreateWasNotInvoked [],junit.tests.framework.ComparisonCompactorTest.testComparisonErrorOverlappingMatches2Context [],junit.tests.framework.ComparisonCompactorTest.testStartAndEndContext [],junit.tests.framework.AssertTest.testAssertEqualsNull [],org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testRunWithClass [],org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testUseGlobalCache [],org.junit.rules.TemporaryFolderUsageTest.newFolderWithGivenFolderThrowsIOExceptionIfFolderExists [],org.junit.rules.TemporaryFolderUsageTest.newFolderWithGivenEmptyArrayThrowsIllegalArgumentException [],junit.tests.runner.ResultTest.testRunSuccessResultCanBeReserialised_v4_13 [],junit.tests.framework.ComparisonCompactorTest.testComparisonErrorWithExpectedNull [],junit.tests.framework.ComparisonCompactorTest.testStartAndEndContextWithEllipses [],org.junit.rules.TemporaryFolderUsageTest.canSetTheBaseFileForATemporaryFolder []"
"junit4","8","org.junit.runners.ParentRunner.getDescription()","13","org.junit.tests.experimental.parallel.ParallelClassTest.testsRunInParallel [],org.junit.tests.junit3compatibility.AllTestsTest.ensureTestIsRun [],org.junit.internal.runners.ErrorReportingRunnerTest.givenInvalidTestClass_integrationTest [],org.junit.tests.junit3compatibility.OldTestClassAdaptingListenerTest.addFailureDelegatesToNotifier [],org.junit.rules.RuleMemberValidatorTest.methodAcceptMethodRuleMethod [],org.junit.tests.description.TestDescriptionTest.equalsIsFalseForSameNameAndDifferentUniqueId [],org.junit.tests.running.classes.RunWithTest.run [],org.junit.tests.validation.FailedConstructionTest.failedConstructionIsTestFailure [],org.junit.tests.running.classes.parent.ParentRunnerClassLoaderTest.testClassRuleAccessToClassInAnotherClassLoader [],org.junit.tests.validation.ValidationTest.nonStaticBeforeClass [],org.junit.rules.RuleMemberValidatorTest.acceptStaticTestRuleThatIsAlsoClassRule [],org.junit.rules.TestWatchmanTest.neitherLogSuccessNorFailedForViolatedAssumption []"
"junit4","9","org.junit.internal.runners.rules.RuleMemberValidator.testRuleValidatorBuilder()","6","junit.tests.framework.DoublePrecisionAssertTest.testAssertPosInfinityNotEqualsNegInfinity [],org.junit.tests.experimental.max.MaxStarterTest.correctErrorFromMalformedTest [],org.junit.tests.experimental.max.MaxStarterTest.rememberOldRuns [],org.junit.tests.experimental.theories.ParameterSignatureTest.getAnnotations [],junit.tests.framework.FloatAssertTest.testAssertNegInfinityEqualsInfinity [],junit.tests.runner.TextRunnerTest.testSuccess []"
"junit4","10","org.junit.runners.model.FrameworkMethod.getAnnotations()","5","org.junit.experimental.categories.CategoryTest.testCountOnAWithoutSlowTests [],org.junit.tests.experimental.theories.runner.WhenNoParametersMatch.showFailedAssumptionsWhenNoParametersFound [],org.junit.experimental.categories.CategoryTest.testInheritance [],org.junit.experimental.categories.CategoryTest.describeACategoryFilter [],org.junit.rules.TestWatcherTest$CallbackArguments.deprecatedSkipped []"
