"Project","MethodIndex","Method","Count","Tests"
"jcodec","1","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBs(int,int,int,byte[],byte[],int,int,int,int,int,int,boolean)","89","org.jcodec.codecs.h264.MacroblockBiDecodingTest.testB8x8CAVLC [],org.jcodec.api.FrameGrabTest.testFrameGrab [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.ScalingListTest.testScalingList [],org.jcodec.api.Issue383Test.testFrameGrabCanExtractOrientation [],org.jcodec.codecs.h264.MBlock8x8Test.testMBlockCABACStrict4 [],org.jcodec.api.TranscoderTest.testCanFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.MacroblockIntraMixedDecodingTest.testMBlockCAVLC4 [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.codecs.h264.MacroblockIntraMixedDecodingTest.testMBlockCABAC4 [],org.jcodec.codecs.h264.conformance.ConformanceTest.testMp4Container [],org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException []"
"jcodec","2","org.jcodec.codecs.h264.decode.Intra4x4PredictionBuilder.lumaPred(int,boolean,boolean,boolean,byte[],byte[],byte,int,int,byte[])","58","org.jcodec.codecs.h264.H264EncoderTest.testEncodeDecode [],org.jcodec.codecs.h264.encode.IntraPredEstimatorTest.testLumaPred4x4 [],org.jcodec.api.TranscoderTest.testCanFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.H264EncoderTest.testEncodeYuv420J [],org.jcodec.codecs.h264.encode.MBWriterINxNTest.testGrad []"
"jcodec","3","org.jcodec.codecs.h264.encode.IntraPredEstimator.getLumaPred4x4(Picture,EncodingContext,int,int,int)","44","org.jcodec.codecs.h264.H264EncoderTest.testBufferOverflowImage [],org.jcodec.codecs.h264.H264EncoderTest.testEncodeDecode [],org.jcodec.codecs.h264.encode.IntraPredEstimatorTest.testLumaPred4x4 [],org.jcodec.api.TranscoderTest.testCanFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.H264EncoderTest.testEncodeYuv420J [],org.jcodec.api.SequenceEncoderTest.testRuns []"
"jcodec","4","org.jcodec.codecs.h264.encode.MotionEstimator.estimateQPix(Picture,byte[],int[],int,int)","43","org.jcodec.codecs.h264.H264EncoderTest.testEncodeDecode [],org.jcodec.codecs.h264.encode.MotionEstimatorTest.testMotionEstimator [],org.jcodec.api.TranscoderTest.testCanFilterVideoAndCopyAudio [],org.jcodec.api.SequenceEncoderTest.testRuns []"
"jcodec","5","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBlockEdgeHoris(Picture,int,int,int,int,int,int,int)","35","org.jcodec.api.FrameGrabTest.testFrameGrab [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.Issue383Test.testFrameGrabCanExtractOrientation [],org.jcodec.api.TranscoderTest.testCanFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.codecs.h264.MacroblockIntraMixedDecodingTest.testMBlockCABAC3 [],org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException []"
"jcodec","6","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBlockEdgeVert(Picture,int,int,int,int,int,int,int)","32","org.jcodec.api.FrameGrabTest.testFrameGrab [],org.jcodec.codecs.h264.H264EncoderTest.testEncodeDecode [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.ScalingListTest.testScalingList [],org.jcodec.api.TranscoderTest.testCanFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.MacroblockI16x16DecodingTest.testMBlockCABAC2 [],org.jcodec.codecs.h264.conformance.ConformanceTest.testMp4Container [],org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException []"
"jcodec","7","org.jcodec.codecs.h264.io.CAVLC.writeBlockGen(BitWriter,int[],VLC[],int,int,int[],VLC)","28","org.jcodec.codecs.h264.H264EncoderTest.testBufferOverflowImage [],org.jcodec.api.TranscoderTest.testCanFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.encode.MBWriterI16x16Test.testGrad [],org.jcodec.codecs.h264.encode.MBWriterINxNTest.testGrad []"
"jcodec","8","org.jcodec.common.model.Picture.createCropped(int,int,ColorSpace,Rect)","25","org.jcodec.codecs.h264.encode.IntraPredEstimatorTest.testLumaPred4x4 [],org.jcodec.api.TranscoderTest.testCanFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.encode.MBWriterI16x16Test.testGrad [],org.jcodec.codecs.h264.encode.MBWriterINxNTest.testGrad []"
"jcodec","9","org.jcodec.common.io.VLC.readVLC(BitReader)","24","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.encode.MBWriterI16x16Test.testGrad [],org.jcodec.codecs.h264.encode.MBWriterINxNTest.testGrad []"
"jcodec","10","org.jcodec.common.tools.MathUtil.clip(int,int,int)","24","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer []"
"jcodec","11","org.jcodec.common.io.BitReader.readInt()","22","org.jcodec.common.io.BitStreamTest.testRandomNBit [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.encode.MBWriterINxNTest.testGrad []"
"jcodec","12","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBs4(int,int,byte[],byte[],int,int,int,int,int,int,int,int,boolean)","21","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.MacroblockIntraMixedDecodingTest.testMBlockCAVLC3 []"
"jcodec","13","org.jcodec.codecs.h264.decode.MBlockDecoderBase.predictChromaInter(Frame[][],MvList,int,int,int,Picture,PartPred[])","20","org.jcodec.api.FrameGrabTest.testFrameGrab [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.MacroblockInterDecodingTest.testMBlockCAVLC1 [],org.jcodec.api.TranscoderTest.testCanFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException []"
"jcodec","14","org.jcodec.codecs.h264.decode.MBlockDecoderBase.residualLuma4x4(MBlock)","19","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.encode.MBWriterINxNTest.testGrad []"
"jcodec","15","org.jcodec.scale.BaseResampler.resample(Picture,Picture)","19","org.jcodec.scale.ResamplerTest.testRandomBicubic [],org.jcodec.scale.ResamplerTest.testRandomLanczos []"
"jcodec","16","org.jcodec.codecs.h264.io.CAVLC.readCoeffs(BitReader,VLC,VLC[],int[],int,int,int[])","18","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.Issue383Test.testFrameGrabCanExtractOrientation [],org.jcodec.codecs.h264.MacroblockBiDecodingTest.testB8x4CAVLC [],org.jcodec.codecs.h264.encode.MBWriterINxNTest.testGrad [],org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException []"
"jcodec","17","org.jcodec.common.io.BitReader.checkNBitDontCare(int)","17","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.encode.MBWriterINxNTest.testGrad []"
"jcodec","18","org.jcodec.codecs.h264.decode.MBlockDecoderInter.decode16x16(MBlock,Picture,Frame[][],PartPred)","16","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException []"
"jcodec","19","org.jcodec.codecs.h264.encode.MBWriterINxN.lumaAnal(EncodingContext,Picture,int,int,BitWriter,int,EncodedMB,int[],int[][])","16","org.jcodec.codecs.h264.encode.MBWriterINxNTest.testChess [],org.jcodec.codecs.h264.encode.MBWriterINxNTest.testGrad []"
"jcodec","20","org.jcodec.scale.RgbToYuv420j.transform(Picture,Picture)","15","org.jcodec.codecs.h264.H264EncoderTest.testBufferOverflowImage [],org.jcodec.api.TranscoderTest.testCanFilterVideoAndCopyAudio [],org.jcodec.scale.ResamplerTest.testRandomBicubic [],org.jcodec.scale.ResamplerTest.testRandomLanczos []"
