"Project","MethodIndex","Method","Count","Tests"
"spark","1","spark.embeddedserver.jetty.EmbeddedJettyServer.ignite(String,int,SslStores,int,int,int)","89","spark.GenericIntegrationTest.testEchoParamWithMaj [],spark.embeddedserver.jetty.EmbeddedJettyFactoryTest.create [],spark.staticfiles.StaticFilesTest.testStaticFilePageHtml [],spark.GenericIntegrationTest.routes_should_be_accept_type_aware [],spark.GenericSecureIntegrationTest.testEchoParam1 [],spark.GenericSecureIntegrationTest.testUnauthorized [],spark.RedirectTest.testRedirectAnyGet [],spark.GenericSecureIntegrationTest.testNotFound [],spark.MultipleServicesTest.testStaticFileCssStyleCssWithSecond [],spark.RequestTest.testServletPath [],spark.RequestTest.testCookies_whenCookiesAreNotPresent [],spark.GenericIntegrationTest.testGetHi [],spark.RequestTest.testUserAgent [],spark.GenericIntegrationTest.testEchoParamWithUpperCaseInValue [],spark.RedirectTest.testRedirectAnyPutWithSpecificCode [],spark.RedirectTest.testRedirectDeleteWithSpecificCode [],spark.staticfiles.StaticFilesTest.testExternalStaticFile [],spark.RequestTest.testHost [],spark.RequestTest.testProtocol [],spark.GenericIntegrationTest.testHiHead [],spark.RequestTest.testSession_whenCreateIsFalse_afterSessionInvalidate [],spark.GenericIntegrationTest.testSessionReset [],spark.GenericIntegrationTest.paths_should_be_very_nestable [],spark.RequestTest.testPort [],spark.customerrorpages.CustomErrorPagesTest.testCustomInternalFailingRoute [],spark.RequestTest.testCookie_whenCookiesAreNotPresent [],spark.BooksIntegrationTest.canGetUpdatedBook [],spark.RedirectTest.testRedirectPostWithSpecificCode [],spark.InitExceptionHandlerTest.testInitExceptionHandler [],spark.GenericIntegrationTest.testStaticFile [],spark.GenericSecureIntegrationTest.testGetHi [],spark.embeddedserver.EmbeddedServersTest.testAddAndCreate_whenCreate_createsCustomServer [],spark.GenericIntegrationTest.testTypedExceptionMapper [],spark.MultipleServicesTest.testGetUniqueForSecondWithFirst [],spark.GenericIntegrationTest.testParamAndWild [],spark.ResponseWrapperDelegationTest.filters_can_detect_content_type [],spark.GenericIntegrationTest.testGetRoot [],spark.GenericIntegrationTest.testPostProcessBodyForFinally [],spark.GenericIntegrationTest.testParamWithEncodedSlash [],spark.GenericIntegrationTest.testGetBinaryHi [],spark.GenericIntegrationTest.testNotFound [],spark.RequestTest.testScheme [],spark.RequestTest.testIp [],spark.GenericIntegrationTest.testXForwardedFor [],spark.GenericIntegrationTest.testUnauthorized [],spark.GenericIntegrationTest.testExceptionMapper [],spark.RequestTest.testPathInfo [],spark.StaticFilesMemberTest.testStaticFilePagesIndexHtml [],spark.GenericSecureIntegrationTest.testPatch [],spark.CookiesIntegrationTest.testCreateCookie [],spark.GenericSecureIntegrationTest.testHiHead [],spark.GenericIntegrationTest.path_should_prefix_routes [],spark.staticfiles.StaticFilesTest.testStaticFilePagesIndexHtml [],spark.GenericIntegrationTest.filters_should_be_accept_type_aware [],spark.BooksIntegrationTest.canCreateBook [],spark.StaticFilesMemberTest.testExternalStaticFile [],spark.RequestTest.testContentType [],spark.RequestTest.testContentLength [],spark.GenericIntegrationTest.testNotFoundExceptionMapper [],spark.RedirectTest.testRedirectPost [],spark.GenericSecureIntegrationTest.testEchoParam2 [],spark.GenericIntegrationTest.testRuntimeExceptionForAllRoutesFinally [],spark.RedirectTest.testRedirectAnyGetWithSpecificCode [],spark.MultipleServicesTest.testGetHello [],spark.MultipleServicesTest.testGetAllRoutesFromBothServices [],spark.GenericIntegrationTest.testExternalStaticFile [],spark.UnmapTest.testUnmap [],spark.MultipleServicesTest.testGetRedirectedHi [],spark.GenericIntegrationTest.paths_should_be_nestable [],spark.RequestTest.testURI [],spark.GenericIntegrationTest.testWebSocketConversation [],spark.GenericSecureIntegrationTest.testXForwardedFor []"
"spark","2","spark.embeddedserver.jetty.SocketConnectorFactory.createHttpConnectionFactory(boolean)","60","spark.embeddedserver.jetty.EmbeddedJettyFactoryTest.create [],spark.RequestTest.testQueryParamsValues_whenParamExists [],spark.StaticFilesMemberTest.testStaticFileCssStyleCss [],spark.customerrorpages.CustomErrorPagesTest.testGetHi [],spark.MultipleFiltersTest.testMultipleFilters [],spark.RequestTest.testSession_whenCreateIsFalse [],spark.GenericIntegrationTest.testEchoParam1 [],spark.GzipTest.testStaticFileCssStyleCss [],spark.RequestTest.testServletPath [],spark.RequestTest.testCookies_whenCookiesArePresent [],spark.StaticFilesMemberTest.testStaticFileMjs [],spark.GenericIntegrationTest.testEchoParamWithUpperCaseInValue [],spark.RedirectTest.testRedirectDeleteWithSpecificCode [],spark.RequestTest.testProtocol [],spark.BooksIntegrationTest.canListBooks [],spark.RequestTest.testCookie_whenCookiesArePresent [],spark.GenericIntegrationTest.paths_should_be_very_nestable [],spark.BodyAvailabilityTest.testPost [],spark.RequestTest.testQueryParams [],spark.GenericIntegrationTest.testGetByteBufferHi [],spark.GenericIntegrationTest.testEchoParam2 [],spark.GenericSecureIntegrationTest.testGetHi [],spark.GenericIntegrationTest.testTwoRoutesWithDifferentCaseButSameName [],spark.GenericIntegrationTest.testPathParamsWithPlusSign [],spark.GenericIntegrationTest.testTypedExceptionMapper [],spark.staticfiles.StaticFilesTest.testExceptionMapping404 [],spark.ResponseWrapperDelegationTest.filters_can_detect_content_type [],spark.GenericIntegrationTest.testGetRoot [],spark.GenericIntegrationTest.testSplatWithEncodedSlash [],spark.RequestTest.testIp [],spark.GenericIntegrationTest.testExceptionMapper [],spark.embeddedserver.jetty.EmbeddedJettyFactoryTest.create_withoutHttpOnly [],spark.MultipleServicesTest.testStaticFileCssStyleCssWithFirst [],spark.staticfiles.StaticFilesTest.testDirectoryTraversalProtectionLocal [],spark.staticfiles.StaticFilesTest.testStaticFileCssStyleCss [],spark.ResponseBodyTest.testHELLO [],spark.GenericIntegrationTest.testGetHiAfterFilter [],spark.StaticFilesMemberTest.testExternalStaticFile [],spark.RequestTest.testContentType [],spark.StaticFilesMemberTest.testExceptionMapping404 [],spark.RedirectTest.testRedirectAnyDeleteWithSpecificCode [],spark.FilterTest.testJustFilter [],spark.MultipleServicesTest.testGetHello [],spark.RequestTest.queryParamShouldReturnsParametersFromQueryString [],spark.RequestTest.queryParamShouldBeParsedAsHashMap [],spark.UnmapTest.testUnmap [],spark.RequestTest.queryParamOrDefault_shouldReturnQueryParam_whenQueryParamExists [],spark.GenericSecureIntegrationTest.testGetRoot [],spark.GenericIntegrationTest.paths_should_be_nestable [],spark.StaticFilesFromArchiveTest.testCss [],spark.RequestTest.testURI [],spark.BooksIntegrationTest.canUpdateBook [],spark.RequestTest.testRequestMethod []"
"spark","3","spark.embeddedserver.jetty.EmbeddedJettyFactory.create(Routes,StaticFilesConfiguration,ExceptionMapper,boolean)","26","spark.GenericIntegrationTest.testEchoParamWithMaj [],spark.GenericIntegrationTest.testGetInputStreamHi [],spark.ResponseWrapperDelegationTest.filters_can_detect_content_type [],spark.RequestTest.testSession_whenCreateIsTrue_afterSessionInvalidate [],spark.RequestTest.testSessionNpParams_afterSessionInvalidate [],spark.RequestTest.testScheme [],spark.GenericIntegrationTest.testPost [],spark.ResponseWrapperDelegationTest.filters_can_detect_response_status [],spark.RequestTest.queryParamOrDefault_shouldReturnDefault_whenQueryParamIsNull [],spark.RequestTest.testCookies_whenCookiesAreNotPresent [],spark.GenericIntegrationTest.testGetHi [],spark.GzipTest.checkGzipCompression [],spark.RequestTest.testHost [],spark.GenericSecureIntegrationTest.testPost [],spark.BodyAvailabilityTest.testPost [],spark.GenericIntegrationTest.testRuntimeExceptionForAllRoutesFinally [],spark.StaticFilesMemberTest.testStaticFilePageHtml [],spark.RedirectTest.testRedirectAnyGetWithSpecificCode [],spark.GenericIntegrationTest.testExternalStaticFile [],spark.RequestTest.testQueryParamsValues_whenParamDoesNotExists [],spark.RequestTest.queryParamShouldBeParsedAsHashMap [],spark.RedirectTest.testRedirectAnyPost [],spark.MultipleServicesTest.testGetRedirectedHi [],spark.GenericIntegrationTest.paths_should_be_nestable [],spark.GenericSecureIntegrationTest.testGetHi []"
"spark","4","spark.embeddedserver.jetty.JettyServer.create(int,int,int)","25","spark.GenericIntegrationTest.testHiHead [],spark.embeddedserver.jetty.JettyServerTest.testCreateServer_whenNonDefaultMaxThreadsOnly_thenUseDefaultMinThreadsAndTimeout [],spark.RedirectTest.testRedirectDelete [],spark.RequestTest.testHeaders [],spark.staticfiles.DisableMimeGuessingTest.testMimeTypes [],spark.GenericIntegrationTest.paths_should_be_very_nestable [],spark.GenericIntegrationTest.testGetRoot [],spark.embeddedserver.jetty.JettyServerTest.testCreateServer_useDefaults [],spark.embeddedserver.jetty.JettyServerTest.testCreateServer_whenNonDefaultMaxThreads_isLessThanDefaultMinThreads [],spark.RequestTest.testUrl [],spark.RequestTest.testSession_whenCreateIsFalse [],spark.GenericSecureIntegrationTest.testNotFound [],spark.GenericIntegrationTest.testEchoParam1 [],spark.RequestTest.testQueryParamsValues_whenParamDoesNotExists [],spark.MultipleServicesTest.testStaticFileCssStyleCssWithSecond [],spark.CookiesIntegrationTest.testRemoveCookieWithPath [],spark.GenericSecureIntegrationTest.testGetRoot [],spark.GenericSecureIntegrationTest.testGetHi [],spark.GenericIntegrationTest.testWebSocketConversation [],spark.GzipTest.checkGzipCompression [],spark.ResponseBodyTest.testMAXIME [],spark.GenericSecureIntegrationTest.testPost []"
"spark","5","spark.embeddedserver.jetty.websocket.WebSocketServletContextHandlerFactory.create(Map<String,WebSocketHandlerWrapper>,Optional<Long>)","22","spark.GenericIntegrationTest.path_should_prefix_routes [],spark.GenericIntegrationTest.testHiHead [],spark.GenericIntegrationTest.paths_should_be_very_nestable [],spark.GenericIntegrationTest.testPostProcessBodyForFinally [],spark.GenericIntegrationTest.testSplatWithEncodedSlash [],spark.GenericIntegrationTest.testRuntimeExceptionForAllRoutesFinally [],spark.GenericIntegrationTest.testInheritanceExceptionMapper [],spark.GenericIntegrationTest.routes_should_be_accept_type_aware [],spark.GenericIntegrationTest.testExternalStaticFile [],spark.GenericIntegrationTest.testEchoParam1 [],spark.GenericIntegrationTest.testExceptionMapper [],spark.GenericIntegrationTest.testEchoParam2 [],spark.GenericIntegrationTest.paths_should_be_nestable [],spark.GenericIntegrationTest.testGetHi [],spark.GenericIntegrationTest.testWebSocketConversation [],spark.GenericIntegrationTest.testTwoRoutesWithDifferentCaseButSameName []"
"spark","6","spark.embeddedserver.jetty.EmbeddedJettyServer.extinguish()","22","spark.MultipleServicesTest.testGetUniqueForSecondWithFirst [],spark.CookiesIntegrationTest.testRemoveCookie [],spark.GenericIntegrationTest.filters_should_be_accept_type_aware [],spark.GenericIntegrationTest.testGetInputStreamHi [],spark.customerrorpages.CustomErrorPagesTest.testCustomNotFound [],spark.BodyAvailabilityTest.testPost [],spark.GenericIntegrationTest.testGetRoot [],spark.customerrorpages.CustomErrorPagesTest.testCustomInternal [],spark.customerrorpages.CustomErrorPagesTest.testCustomInternalFailingRoute [],spark.GenericSecureIntegrationTest.testEchoParam2 [],spark.BooksIntegrationTest.wontFindBook [],spark.GenericSecureIntegrationTest.testEchoParam1 [],spark.GenericIntegrationTest.testPost [],spark.GenericIntegrationTest.testUnauthorized [],spark.MultipleServicesTest.testStaticFileCssStyleCssWithSecond [],spark.embeddedserver.jetty.EmbeddedJettyFactoryTest.create_withoutHttpOnly [],spark.GenericIntegrationTest.testEchoParam3 [],spark.MultipleServicesTest.testStaticFileCssStyleCssWithFirst []"
"spark","7","spark.embeddedserver.jetty.SocketConnectorFactory.createSocketConnector(Server,String,int,boolean)","19","spark.staticfiles.DisableMimeGuessingTest.testCustomMimeType [],spark.customerrorpages.CustomErrorPagesTest.testCustomNotFound [],spark.GenericIntegrationTest.testRuntimeExceptionForDone [],spark.ResponseWrapperDelegationTest.filters_can_detect_content_type [],spark.StaticFilesMemberTest.testStaticFileExpireTime [],spark.customerrorpages.CustomErrorPagesTest.testCustomInternal [],spark.RedirectTest.testRedirectPost [],spark.RequestTest.testQueryParams [],spark.RequestTest.testSession_whenCreateIsFalse [],spark.RedirectTest.testRedirectAnyGetWithSpecificCode [],spark.GenericIntegrationTest.testGetByteBufferHi [],spark.embeddedserver.jetty.EmbeddedJettyFactoryTest.create_withNullThreadPool [],spark.GenericIntegrationTest.testUnauthorized [],spark.UnmapTest.testUnmap [],spark.MultipleServicesTest.testGetRedirectedHi [],spark.BooksIntegrationTest.canUpdateBook [],spark.CookiesIntegrationTest.testCreateCookie [],spark.staticfiles.StaticFilesTest.testExternalStaticFile []"
"spark","8","spark.http.matching.Body.serializeTo(HttpServletResponse,SerializerChain,HttpServletRequest)","18","spark.ResponseBodyTest.testSPECIAL [],spark.MultipleServicesTest.testGetUniqueForSecondWithSecond [],spark.customerrorpages.CustomErrorPagesTest.testCustomNotFound [],spark.GenericSecureIntegrationTest.testEchoParam2 [],spark.FilterTest.testJustFilter [],spark.GenericSecureIntegrationTest.testUnauthorized [],spark.MultipleServicesTest.testGetHello [],spark.GenericSecureIntegrationTest.testNotFound [],spark.GenericIntegrationTest.testEchoParam2 [],spark.RedirectTest.testRedirectAnyPost [],spark.CookiesIntegrationTest.testRemoveCookieWithPath [],spark.GenericSecureIntegrationTest.testGetRoot [],spark.MultipleServicesTest.testGetRedirectedHi [],spark.GenericIntegrationTest.paths_should_be_nestable [],spark.GzipTest.checkGzipCompression [],spark.BooksIntegrationTest.canGetBook [],spark.GenericIntegrationTest.testTypedExceptionMapper [],spark.GenericSecureIntegrationTest.testXForwardedFor []"
"spark","9","spark.Service.getPaths()","13","spark.staticfiles.StaticFilesTest.testDirectoryTraversalProtectionLocal [],spark.GenericIntegrationTest.testHiHead [],spark.RequestTest.testSession_whenCreateIsFalse_afterSessionInvalidate [],spark.StaticFilesMemberTest.testExternalStaticFile [],spark.BooksIntegrationTest.canListBooks [],spark.RequestTest.testQueryParamsValues_whenParamExists [],spark.RedirectTest.testRedirectPut [],spark.BooksIntegrationTest.canDeleteBook [],spark.GenericIntegrationTest.testExternalStaticFile [],spark.ResponseBodyTest.testPORAKATIKAOKAO [],spark.GzipTest.checkGzipCompression [],spark.GenericIntegrationTest.testPathParamsWithPlusSign [],spark.RequestTest.shouldBeAbleToGetTheServletPath []"
"spark","10","spark.embeddedserver.EmbeddedServers.initialize()","10","spark.staticfiles.StaticFilesTest.testStaticFileCssStyleCss [],spark.staticfiles.StaticFilesTest.testExceptionMapping404 [],spark.RedirectTest.testRedirectPostWithSpecificCode [],spark.GenericIntegrationTest.testEchoParam2 [],spark.RequestTest.testSession_whenCreateIsTrue [],spark.GenericIntegrationTest.testStaticFile [],spark.GzipTest.checkGzipCompression [],spark.RedirectTest.testRedirectAnyDelete [],spark.RedirectTest.testRedirectDeleteWithSpecificCode [],spark.RequestTest.shouldBeAbleToGetTheServletPath []"
