"Project","MethodIndex","Method","Count","Tests"
"spark","1","spark.embeddedserver.jetty.EmbeddedJettyServer.ignite(String,int,SslStores,int,int,int)","96","spark.CookiesIntegrationTest.testRemoveCookie [],spark.GenericIntegrationTest.testEchoParamWithMaj [],spark.staticfiles.DisableMimeGuessingTest.testCustomMimeType [],spark.RedirectTest.testRedirectAnyPut [],spark.MultipleServicesTest.testGetUniqueForSecondWithSecond [],spark.RequestTest.testContextPath [],spark.staticfiles.StaticFilesTest.testStaticFilePageHtml [],spark.StaticFilesMemberTest.testStaticFileCssStyleCss [],spark.RequestTest.testSession_whenCreateIsFalse [],spark.RedirectTest.testRedirectAnyGet [],spark.staticfiles.StaticFilesTest.testCustomMimeType [],spark.GenericSecureIntegrationTest.testNotFound [],spark.GenericIntegrationTest.testEchoParam1 [],spark.RequestTest.testServletPath [],spark.RequestTest.testCookies_whenCookiesArePresent [],spark.GenericIntegrationTest.testGetHi [],spark.RedirectTest.testRedirectAnyPutWithSpecificCode [],spark.RequestTest.shouldBeAbleToGetTheServletPath [],spark.GenericSecureIntegrationTest.testPost [],spark.RequestTest.testProtocol [],spark.GenericIntegrationTest.testHiHead [],spark.RequestTest.testSession_whenCreateIsFalse_afterSessionInvalidate [],spark.BooksIntegrationTest.canListBooks [],spark.StaticFilesMemberTest.testStaticFileExpireTime [],spark.RequestTest.testCookie_whenCookiesAreNotPresent [],spark.RequestTest.testQueryParams [],spark.GenericIntegrationTest.testPostViaGetWithMethodOverrideHeader [],spark.embeddedserver.jetty.EmbeddedJettyFactoryTest.create_withThreadPool [],spark.embeddedserver.jetty.EmbeddedJettyFactoryTest.create_withNullThreadPool [],spark.GenericIntegrationTest.testEchoParam2 [],spark.GenericIntegrationTest.testStaticFile [],spark.GenericSecureIntegrationTest.testGetHi [],spark.GenericIntegrationTest.testPathParamsWithPlusSign [],spark.GenericIntegrationTest.testTypedExceptionMapper [],spark.MultipleServicesTest.testGetUniqueForSecondWithFirst [],spark.staticfiles.StaticFilesTest.testExceptionMapping404 [],spark.GenericIntegrationTest.template_view_should_be_rendered_with_given_model_view_object [],spark.customerrorpages.CustomErrorPagesTest.testCustomNotFound [],spark.GenericIntegrationTest.testGetRoot [],spark.ServicePortIntegrationTest.testGetPort_withRandomPort [],spark.GenericIntegrationTest.testParamWithEncodedSlash [],spark.GenericIntegrationTest.testGetBinaryHi [],spark.GenericIntegrationTest.testSplatWithEncodedSlash [],spark.RequestTest.testSession_whenCreateIsTrue_afterSessionInvalidate [],spark.GenericIntegrationTest.testInheritanceExceptionMapper [],spark.GenericIntegrationTest.testNotFound [],spark.RequestTest.testSessionNpParams_afterSessionInvalidate [],spark.RequestTest.testIp [],spark.GenericIntegrationTest.testXForwardedFor [],spark.ResponseWrapperDelegationTest.filters_can_detect_response_status [],spark.GenericIntegrationTest.testExceptionMapper [],spark.GenericSecureIntegrationTest.testHiHead [],spark.GenericIntegrationTest.path_should_prefix_routes [],spark.embeddedserver.EmbeddedServersTest.testAdd_whenConfigureRoutes_createsCustomServer [],spark.ResponseBodyTest.testHELLO [],spark.GenericIntegrationTest.filters_should_be_accept_type_aware [],spark.GenericIntegrationTest.testGetHiAfterFilter [],spark.StaticFilesMemberTest.testExternalStaticFile [],spark.staticfiles.DisableMimeGuessingTest.testMimeTypes [],spark.RequestTest.shouldBeAbleToGetTheMatchedPath [],spark.GenericIntegrationTest.testRuntimeExceptionForAllRoutesFinally [],spark.RequestTest.testUrl [],spark.MultipleServicesTest.testGetHello [],spark.RequestTest.queryParamShouldReturnsParametersFromQueryString [],spark.UnmapTest.testUnmap [],spark.RequestTest.shouldBeAbleToGetTheContextPath [],spark.RequestTest.queryParamOrDefault_shouldReturnQueryParam_whenQueryParamExists [],spark.GenericSecureIntegrationTest.testGetRoot [],spark.MultipleServicesTest.testGetRedirectedHi [],spark.GenericIntegrationTest.paths_should_be_nestable [],spark.BooksIntegrationTest.canUpdateBook [],spark.GenericSecureIntegrationTest.testGetHiAfterFilter []"
"spark","2","spark.embeddedserver.jetty.SocketConnectorFactory.createHttpConnectionFactory(boolean)","73","spark.staticfiles.DisableMimeGuessingTest.testCustomMimeType [],spark.embeddedserver.jetty.EmbeddedJettyFactoryTest.create [],spark.RequestTest.testContextPath [],spark.StaticFilesMemberTest.testStaticFileCssStyleCss [],spark.BooksIntegrationTest.wontFindBook [],spark.GenericSecureIntegrationTest.testEchoParam1 [],spark.CookiesIntegrationTest.testEmptyCookies [],spark.customerrorpages.CustomErrorPagesTest.testGetHi [],spark.MultipleFiltersTest.testMultipleFilters [],spark.RedirectTest.testRedirectAnyGet [],spark.staticfiles.StaticFilesTest.testCustomMimeType [],spark.GzipTest.testStaticFileCssStyleCss [],spark.RequestTest.testCookies_whenCookiesAreNotPresent [],spark.GenericIntegrationTest.testGetHi [],spark.StaticFilesMemberTest.testStaticFileMjs [],spark.RequestTest.testUserAgent [],spark.GenericIntegrationTest.testEchoParamWithUpperCaseInValue [],spark.staticfiles.StaticFilesTest.testExternalStaticFile [],spark.RequestTest.testHost [],spark.RequestTest.shouldBeAbleToGetTheServletPath [],spark.BooksIntegrationTest.canListBooks [],spark.GenericIntegrationTest.testRuntimeExceptionForDone [],spark.StaticFilesMemberTest.testStaticFileHeaders [],spark.StaticFilesMemberTest.testStaticFileExpireTime [],spark.customerrorpages.CustomErrorPagesTest.testCustomInternal [],spark.customerrorpages.CustomErrorPagesTest.testCustomInternalFailingRoute [],spark.RequestTest.testQueryParams [],spark.StaticFilesMemberTest.testStaticFilePageHtml [],spark.embeddedserver.jetty.EmbeddedJettyFactoryTest.create_withThreadPool [],spark.GenericIntegrationTest.testGetByteBufferHi [],spark.RedirectTest.testRedirectPostWithSpecificCode [],spark.embeddedserver.jetty.EmbeddedJettyFactoryTest.create_withNullThreadPool [],spark.RedirectTest.testRedirectAnyPost [],spark.GenericIntegrationTest.testStaticFile [],spark.GenericIntegrationTest.testPathParamsWithPlusSign [],spark.staticfiles.StaticFilesTest.testExceptionMapping404 [],spark.GenericIntegrationTest.testParamAndWild [],spark.customerrorpages.CustomErrorPagesTest.testCustomNotFound [],spark.GenericIntegrationTest.testGetRoot [],spark.GenericIntegrationTest.testPostProcessBodyForFinally [],spark.ServicePortIntegrationTest.testGetPort_withRandomPort [],spark.GenericIntegrationTest.testGetBinaryHi [],spark.GenericIntegrationTest.testSplatWithEncodedSlash [],spark.GenericIntegrationTest.testPost [],spark.GenericIntegrationTest.testXForwardedFor [],spark.GenericIntegrationTest.testUnauthorized [],spark.RequestTest.queryParamOrDefault_shouldReturnDefault_whenQueryParamIsNull [],spark.embeddedserver.jetty.EmbeddedJettyFactoryTest.create_withoutHttpOnly [],spark.StaticFilesMemberTest.testStaticFilePagesIndexHtml [],spark.GenericSecureIntegrationTest.testPatch [],spark.CookiesIntegrationTest.testCreateCookie [],spark.ResponseBodyTest.testSPECIAL [],spark.RequestTest.testHeaders [],spark.GenericIntegrationTest.testGetHiAfterFilter [],spark.RequestTest.testContentType [],spark.RequestTest.testContentLength [],spark.StaticFilesMemberTest.testExceptionMapping404 [],spark.MultipleServicesTest.testGetAllRoutesFromBothServices [],spark.GenericSecureIntegrationTest.testGetRoot [],spark.MultipleServicesTest.testGetRedirectedHi [],spark.BooksIntegrationTest.canUpdateBook [],spark.embeddedserver.jetty.SocketConnectorFactoryTest.testCreateSecureSocketConnector [],spark.GenericSecureIntegrationTest.testGetHiAfterFilter []"
"spark","3","spark.embeddedserver.jetty.EmbeddedJettyFactory.create(Routes,StaticFilesConfiguration,ExceptionMapper,boolean)","23","spark.GenericIntegrationTest.testHiHead [],spark.staticfiles.StaticFilesTest.testExceptionMapping404 [],spark.BooksIntegrationTest.canCreateBook [],spark.GenericIntegrationTest.template_view_should_be_rendered_with_given_model_view_object [],spark.MultipleServicesTest.testGetUniqueForSecondWithSecond [],spark.GenericIntegrationTest.testGetInputStreamHi [],spark.BodyAvailabilityTest.testPost [],spark.RedirectTest.testRedirectPut [],spark.GenericSecureIntegrationTest.testEchoParam2 [],spark.GenericIntegrationTest.routes_should_be_accept_type_aware [],spark.RedirectTest.testRedirectAnyPostWithSpecificCode [],spark.customerrorpages.CustomErrorPagesTest.testGetHi [],spark.StaticFilesMemberTest.testStaticFilePageHtml [],spark.RedirectTest.testRedirectAnyGetWithSpecificCode [],spark.GenericIntegrationTest.testXForwardedFor [],spark.MultipleServicesTest.testStaticFileCssStyleCssWithSecond [],spark.UnmapTest.testUnmap [],spark.CookiesIntegrationTest.testRemoveCookieWithPath [],spark.StaticFilesMemberTest.testStaticFileMjs [],spark.GenericIntegrationTest.testEchoParamWithUpperCaseInValue [],spark.BooksIntegrationTest.canGetBook [],spark.RequestTest.testRequestMethod []"
"spark","4","spark.embeddedserver.jetty.websocket.WebSocketServletContextHandlerFactory.create(Map<String,WebSocketHandlerWrapper>,Optional<Long>)","20","spark.GenericIntegrationTest.path_should_prefix_routes [],spark.GenericIntegrationTest.template_view_should_be_rendered_with_given_model_view_object [],spark.GenericIntegrationTest.testSessionReset [],spark.GenericIntegrationTest.paths_should_be_very_nestable [],spark.GenericIntegrationTest.testGetBinaryHi [],spark.GenericIntegrationTest.testRuntimeExceptionForAllRoutesFinally [],spark.GenericIntegrationTest.testInheritanceExceptionMapper [],spark.GenericIntegrationTest.routes_should_be_accept_type_aware [],spark.GenericIntegrationTest.testNotFound [],spark.GenericIntegrationTest.testPostViaGetWithMethodOverrideHeader [],spark.GenericIntegrationTest.testExternalStaticFile [],spark.GenericIntegrationTest.testEchoParam1 [],spark.GenericIntegrationTest.testUnauthorized [],spark.GenericIntegrationTest.paths_should_be_nestable [],spark.GenericIntegrationTest.testGetHi [],spark.GenericIntegrationTest.testPatch [],spark.GenericIntegrationTest.testTwoRoutesWithDifferentCaseButSameName [],spark.GenericIntegrationTest.testPathParamsWithPlusSign [],spark.GenericIntegrationTest.testTypedExceptionMapper []"
"spark","5","spark.embeddedserver.jetty.SocketConnectorFactory.createSocketConnector(Server,String,int,boolean)","18","spark.staticfiles.StaticFilesTest.testExceptionMapping404 [],spark.StaticFilesMemberTest.testExternalStaticFile [],spark.customerrorpages.CustomErrorPagesTest.testCustomNotFound [],spark.GenericIntegrationTest.paths_should_be_very_nestable [],spark.RequestTest.testSession_whenCreateIsTrue [],spark.RequestTest.testQueryParamsValues_whenParamExists [],spark.RequestTest.testPort [],spark.customerrorpages.CustomErrorPagesTest.testCustomInternal [],spark.customerrorpages.CustomErrorPagesTest.testCustomInternalFailingRoute [],spark.GenericIntegrationTest.testNotFound [],spark.BooksIntegrationTest.wontFindBook [],spark.RedirectTest.testRedirectAnyPostWithSpecificCode [],spark.customerrorpages.CustomErrorPagesTest.testGetHi [],spark.RequestTest.testSession_whenCreateIsFalse [],spark.staticfiles.StaticFilesTest.testCustomMimeType [],spark.BooksIntegrationTest.canUpdateBook [],spark.GzipTest.checkGzipCompression [],spark.RequestTest.testRequestMethod []"
"spark","6","spark.embeddedserver.jetty.EmbeddedJettyServer.extinguish()","17","spark.embeddedserver.EmbeddedServersTest.testAdd_whenConfigureRoutes_createsCustomServer [],spark.GenericIntegrationTest.template_view_should_be_rendered_with_given_model_view_object [],spark.StaticFilesMemberTest.testExternalStaticFile [],spark.GenericIntegrationTest.paths_should_be_very_nestable [],spark.StaticFilesMemberTest.testStaticFileHeaders [],spark.GenericSecureIntegrationTest.testEchoParamWithMaj [],spark.GenericIntegrationTest.testNotFound [],spark.GenericIntegrationTest.testPostViaGetWithMethodOverrideHeader [],spark.GenericIntegrationTest.testPost [],spark.GenericIntegrationTest.testEchoParam1 [],spark.GzipTest.testStaticFileCssStyleCss [],spark.MultipleServicesTest.testGetRedirectedHi [],spark.InitExceptionHandlerTest.testInitExceptionHandler [],spark.GenericIntegrationTest.testGetHi [],spark.GenericIntegrationTest.testTypedExceptionMapper [],spark.GenericSecureIntegrationTest.testPost []"
"spark","7","spark.embeddedserver.jetty.JettyServer.create(int,int,int)","15","spark.RequestTest.testHeaders [],spark.BooksIntegrationTest.canListBooks [],spark.embeddedserver.jetty.JettyServerTest.testCreateServer_useDefaults [],spark.customerrorpages.CustomErrorPagesTest.testCustomInternal [],spark.embeddedserver.jetty.JettyServerTest.testCreateServer_whenNonDefaultMaxThreads_isLessThanDefaultMinThreads [],spark.RequestTest.testCookie_whenCookiesAreNotPresent [],spark.StaticFilesMemberTest.testStaticFilePageHtml [],spark.GenericIntegrationTest.testXForwardedFor [],spark.ResponseWrapperDelegationTest.filters_can_detect_response_status [],spark.GenericIntegrationTest.testUnauthorized [],spark.GenericSecureIntegrationTest.testGetHi [],spark.GenericSecureIntegrationTest.testPatch [],spark.GenericIntegrationTest.testPathParamsWithPlusSign [],spark.RequestTest.testRequestMethod []"
"spark","8","spark.embeddedserver.EmbeddedServers.initialize()","13","spark.staticfiles.StaticFilesTest.testStaticFilePagesIndexHtml [],spark.RequestTest.testSession_whenCreateIsFalse_afterSessionInvalidate [],spark.StaticFilesMemberTest.testStaticFileHeaders [],spark.RequestTest.testPort [],spark.RedirectTest.testRedirectAnyDeleteWithSpecificCode [],spark.GenericIntegrationTest.testGetByteBufferHi [],spark.staticfiles.StaticFilesTest.testMimeTypes [],spark.UnmapTest.testUnmap [],spark.GenericSecureIntegrationTest.testPatch [],spark.BooksIntegrationTest.canUpdateBook [],spark.GzipTest.checkGzipCompression [],spark.BooksIntegrationTest.canGetBook [],spark.GenericSecureIntegrationTest.testPost []"
"spark","9","spark.http.matching.Body.serializeTo(HttpServletResponse,SerializerChain,HttpServletRequest)","13","spark.ResponseBodyTest.testSPECIAL [],spark.ResponseBodyTest.testHELLO [],spark.staticfiles.StaticFilesTest.testExceptionMapping404 [],spark.GenericIntegrationTest.testNotFoundExceptionMapper [],spark.RedirectTest.testRedirectPost [],spark.GenericSecureIntegrationTest.testEchoParam1 [],spark.CookiesIntegrationTest.testRemoveCookieWithPath [],spark.RedirectTest.testRedirectGet [],spark.GenericSecureIntegrationTest.testGetHi [],spark.BooksIntegrationTest.canUpdateBook [],spark.BooksIntegrationTest.canGetBook [],spark.GenericSecureIntegrationTest.testXForwardedFor [],spark.GenericSecureIntegrationTest.testGetHiAfterFilter []"
"spark","10","spark.staticfiles.StaticFilesConfiguration.consumeWithFileResourceHandlers(HttpServletRequest,HttpServletResponse)","7","spark.staticfiles.StaticFilesTest.testStaticFileCssStyleCss [],spark.staticfiles.StaticFilesTest.testCustomMimeType [],spark.staticfiles.DisableMimeGuessingTest.testMimeTypes [],spark.servlet.ServletTest.testStaticResource [],spark.MultipleServicesTest.testStaticFileCssStyleCssWithSecond []"
